year,ticker,ghg_scope_1,ghg_scope_2_location_based,ghg_scope_3,scope_3_purch_goods_srvcs,scope_3_capital_goods,scope_3_fuel_enrg_relatd_act,scope_3_upstream_trans_dist,scope_3_waste_genrtd_in_op,scope_3_business_trvl_emissions,scope_3_employee_commuting,scope_3_upstream_leased_assets,scope_3_dwnstrm_trans_dist,scope_3_prcss_of_sold_prods,scope_3_use_sold_products,scope_3_eol_trtmnt_prods,scope_3_dwnstrm_lease_assts,scope_3_franchises,scope_3_investments,scope_3_emissions_other,enterprise_value,is_comp_sales,historical_market_cap,name,is_avg_num_sh_for_eps,px_last,short_and_long_term_debt,cash_and_marketable_securities,bs_tot_asset
2022,MGEE US Equity 2022,1607.19,14.929,2165.86,,,615.075,,,,,,,,1550.79,,,,,,3269.4902,714.519,2545.8752,MGE ENERGY INC,36.163,70.4,735.219,11.604,2517.6

Financial Institution,Financed Scope 1,Financed Scope 2,Financed Scope 3,Total Financed Emissions
RBC,775257.1973323752,7201.273464229511,1044744.1993169971,1827202.6701136017
BMO,207565.5696123675,1928.0523079057448,279717.39646743087,489211.0183877041
TD,264635.606030492,2458.1692036593154,356625.5370275023,623719.3122616536
Scotiabank,114983.47860884934,1068.0680891192153,154952.86300758185,271004.4097055504
CIBC,159230.71708306833,1479.075513992202,214580.875350842,375290.6679479025
National Bank of Canada,109775.32170469314,1019.6901285656108,147934.2997056572,258729.31153891596
Sun Life Financial,0.0,0.0,0.0,0.0
Power Corp of Canada,0.0,0.0,0.0,0.0
Manulife,0.0,0.0,0.0,0.0
Brookfield Asset Management,1236.7005303323588,11.48756663327409,1666.589758602464,2914.7778555680966
Fairfax,9196.026863374922,85.42081834961903,12392.655953834657,21674.103635559197
Intact Financial,7774.357851476774,72.21510111728965,10476.800856145659,18323.37380873972
OMERS,0.0,0.0,0.0,0.0
CPPIB,37402.14207279289,347.42412471750384,50403.49332716702,88153.05952467742
Healthcare of Ontario Pension Plan Trust Fund,8197.954613014808,76.14984190898281,11047.644004702193,19321.748459625986
OTPP,0.0,0.0,0.0,0.0
OPSEU,0.0,0.0,0.0,0.0
Investment Management of Ontario,0.0,0.0,0.0,0.0
