Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
TRP.TO,TransCanada Corp,COM,87807B107,"599,567",0.9%,"15,038,471",,
ENB.TO,Enbridge Inc,COM,29250N105,"507,866",0.8%,"12,108,240",,
CNQ.TO,Canadian Natural Resources Ltd,COM,136385101,"490,352",0.7%,"8,054,442",,
FTS.TO,Fortis Inc/Canada,COM,349553107,"439,945",0.7%,"10,111,440",,
XOM,Exxon Mobil Corp,COM,30231G102,"313,665",0.5%,"2,845,467",,
CVX,Chevron Corp,COM,166764100,"274,906",0.4%,"1,532,526",,
PPL.TO,Pembina Pipeline Corp,COM,706327103,"231,702",0.3%,"6,365,600",,
SU.TO,Suncor Energy Inc,COM,867224107,"214,896",0.3%,"6,774,321",,
ENB.TO,Enbridge Inc,PUT,29250N105,"111,035",0.2%,"2,839,200",,
CVE.TO,Cenovus Energy Inc,COM,15135U109,"99,552",0.1%,"5,130,771",,
TRP.TO,TC Energy Corp,COM,87807B107,"97,750",0.1%,"1,820,300",,
COP,ConocoPhillips,COM,20825C104,"87,786",0.1%,"744,397",,
CNQ.TO,Canadian Natural Resources Ltd,PUT,136385101,"85,481",0.1%,"1,538,300",,
TRP.TO,TC Energy Corp,PUT,87807B107,"81,719",0.1%,"2,048,400",,
NEE,NextEra Energy Inc,COM,65339F101,"79,656",0.1%,"953,406",,
XOM,Exxon Mobil Corp,PUT,30231G102,"55,150",0.1%,"500,000",,
EOG,EOG Resources Inc,COM,26875P101,"52,512",0.1%,"405,685",,
PPL.TO,Pembina Pipeline Corp,PUT,706327103,"49,245",0.1%,"1,449,800",,
SRE,Sempra Energy,COM,816851109,"49,150",0.1%,"318,232",,
SU.TO,Suncor Energy Inc,PUT,867224107,"45,657",0.1%,"1,438,300",,
ENB.TO,Enbridge Inc,CALL,29250N105,"45,628",0.1%,"1,166,700",,
PPL.TO,Pembina Pipeline Corp,CALL,706327103,"44,974",0.1%,"1,324,100",,
DUK,Duke Energy Corp,COM,26441C204,"43,309",0.1%,"420,776",,
SLB,Schlumberger Ltd,COM,806857108,"42,372",0.1%,"793,065",,
PGR,Progressive Corp/The,COM,743315103,"39,237",0.1%,"302,677",,
SO,Southern Co/The,COM,842587107,"37,414",0.1%,"524,247",,
OXY,Occidental Petroleum Corp,COM,674599105,"36,667",0.1%,"582,467",,
CSX,CSX Corp,COM,126408103,"35,766",0.1%,"1,155,182",,
FTS.TO,Fortis Inc/Canada,CALL,349553107,"34,741",0.1%,"867,700",,
IMO.TO,Imperial Oil Ltd,COM,453038408,"33,046",0.0%,"678,430",,
EL,Estee Lauder Cos Inc/The,COM,518439104,"32,378",0.0%,"130,576",,
OVV.TO,Ovintiv Inc,COM,69047Q102,"31,810",0.0%,"628,116",,
TRP.TO,TC Energy Corp,CALL,87807B107,"31,747",0.0%,"795,800",,
PXD,Pioneer Natural Resources Co,COM,723787107,"29,675",0.0%,"130,008",,
CNQ.TO,Canadian Natural Resources Ltd,CALL,136385101,"25,811",0.0%,"464,400",,
AEP,American Electric Power Co Inc,COM,025537101,"24,143",0.0%,"254,421",,
ENB.TO,ENBRIDGE INC,COM,29250N105,"24,062",0.0%,"615,262",,
WMB,Williams Cos Inc/The,COM,969457100,"22,875",0.0%,"695,711",,
TA.TO,TransAlta Corp,COM,89346D107,"21,362",0.0%,"2,388,326",,
KMI,Kinder Morgan Inc/DE,COM,49456B101,"20,316",0.0%,"1,124,330",,
HES,Hess Corp,COM,42809H107,"20,010",0.0%,"141,176",,
DVN,Devon Energy Corp,COM,25179M103,"19,856",0.0%,"322,998",,
SHV,iShares Short Treasury Bond ETF,ETF,464288679,"19,774",0.0%,"180,000",,
XEL,Xcel Energy Inc,COM,98389B100,"19,406",0.0%,"276,964",,
DUK,Duke Energy Corp,CALL,26441C204,"18,538",0.0%,"180,000",,
ECL,Ecolab Inc,COM,278865100,"18,516",0.0%,"127,286",,
NI,NiSource Inc,COM,65473P105,"17,932",0.0%,"654,397",,
CNQ.TO,CANADIAN NATURAL RESOURCES LTD,COM,136385101,"17,020",0.0%,"306,291",,
TRP.TO,TC ENERGY CORPORATION,COM,87807B107,"16,826",0.0%,"421,799",,
CPG.TO,Crescent Point Energy Corp,COM,22576C101,"15,610",0.0%,"2,187,935",,
OKE,ONEOK Inc,COM,682680103,"15,218",0.0%,"231,775",,
FTS.TO,Fortis Inc/Canada,PUT,349553107,"14,845",0.0%,"370,800",,
WEC,WEC Energy Group Inc,COM,92939U106,"13,329",0.0%,"142,248",,
FANG,Diamondback Energy Inc,COM,25278X109,"13,270",0.0%,"97,077",,
SU.TO,Suncor Energy Inc,CALL,867224107,"13,236",0.0%,"417,000",,
EWC,iShares MSCI Canada ETF,PUT,464286509,"13,044",0.0%,"400,000",,
LNG,Cheniere Energy Inc,COM,16411R208,"12,695",0.0%,"84,708",,
FTS.TO,FORTIS INC,COM,349553107,"12,426",0.0%,"310,343",,
IMO.TO,Imperial Oil Ltd,PUT,453038408,"11,703",0.0%,"240,100",,
SQ,Square Inc,COM,852234103,"11,566",0.0%,"184,185",,
DTE,DTE Energy Co,COM,233331107,"11,456",0.0%,"97,532",,
FE,FirstEnergy Corp,COM,337932107,"11,205",0.0%,"267,319",,
SU.TO,SUNCOR ENERGY INC (NEW),COM,867224107,"11,063",0.0%,"348,558",,
