year,ticker,ghg_scope_1,ghg_scope_2_location_based,ghg_scope_3,scope_3_purch_goods_srvcs,scope_3_capital_goods,scope_3_fuel_enrg_relatd_act,scope_3_upstream_trans_dist,scope_3_waste_genrtd_in_op,scope_3_business_trvl_emissions,scope_3_employee_commuting,scope_3_upstream_leased_assets,scope_3_dwnstrm_trans_dist,scope_3_prcss_of_sold_prods,scope_3_use_sold_products,scope_3_eol_trtmnt_prods,scope_3_dwnstrm_lease_assts,scope_3_franchises,scope_3_investments,scope_3_emissions_other,enterprise_value,is_comp_sales,historical_market_cap,name,is_avg_num_sh_for_eps,px_last,short_and_long_term_debt,cash_and_marketable_securities,bs_tot_asset
2020,PR US Equity 2020,815.623,64.234,,,,,,,,,,,,,,,,,,1484.2289,580.456,417.8279,PERMIAN RESOURCES CORP,277.368,1.5,1072.201,5.8,3827.425

Financial Institution,Financed Scope 1,Financed Scope 2,Financed Scope 3,Total Financed Emissions
RBC,22979.590295430247,1809.7466636383065,0.0,24789.336959068554
BMO,18800.240752233156,1480.6039855165247,0.0,20280.84473774968
TD,25913.528811742824,2040.8075908765304,0.0,27954.336402619356
Scotiabank,0.0,0.0,0.0,0.0
CIBC,23420.754703072726,1844.4903559575603,0.0,25265.245059030287
National Bank of Canada,0.0,0.0,0.0,0.0
Sun Life Financial,0.0,0.0,0.0,0.0
Power Corp of Canada,0.0,0.0,0.0,0.0
Manulife,0.0,0.0,0.0,0.0
Brookfield Asset Management,0.0,0.0,0.0,0.0
Fairfax,0.0,0.0,0.0,0.0
Intact Financial,0.0,0.0,0.0,0.0
OMERS,0.0,0.0,0.0,0.0
CPPIB,2488950.0331188994,196016.07167448607,0.0,2684966.1047933856
Healthcare of Ontario Pension Plan Trust Fund,298.66439986415463,23.5211722338312,0.0,322.1855720979858
OTPP,0.0,0.0,0.0,0.0
OPSEU,0.0,0.0,0.0,0.0
Investment Management of Ontario,0.0,0.0,0.0,0.0
