year,ticker,ghg_scope_1,ghg_scope_2_location_based,ghg_scope_3,scope_3_purch_goods_srvcs,scope_3_capital_goods,scope_3_fuel_enrg_relatd_act,scope_3_upstream_trans_dist,scope_3_waste_genrtd_in_op,scope_3_business_trvl_emissions,scope_3_employee_commuting,scope_3_upstream_leased_assets,scope_3_dwnstrm_trans_dist,scope_3_prcss_of_sold_prods,scope_3_use_sold_products,scope_3_eol_trtmnt_prods,scope_3_dwnstrm_lease_assts,scope_3_franchises,scope_3_investments,scope_3_emissions_other,enterprise_value,is_comp_sales,historical_market_cap,name,is_avg_num_sh_for_eps,px_last,short_and_long_term_debt,cash_and_marketable_securities,bs_tot_asset
2020,601857 CH Equity 2020,127570.0,39870.0,,,,,,,,,,,,,,,,,,1218261.04,1933836.0,714604.0395,PETROCHINA CO LTD-A,183021.0,4.15,498144.0,145950.0,2488126.0

Financial Institution,Financed Scope 1,Financed Scope 2,Financed Scope 3,Total Financed Emissions
RBC,80297.41683261225,25095.696551824487,0.0,105393.11338443673
BMO,124938.63110887157,39047.60697899749,0.0,163986.23808786907
TD,15670.348865975031,4897.521433616246,0.0,20567.870299591275
Scotiabank,61131.31982932206,19105.63393897524,0.0,80236.9537682973
CIBC,57123.223762577116,17852.966460875985,0.0,74976.1902234531
National Bank of Canada,0.0,0.0,0.0,0.0
Sun Life Financial,13.567401615562796,4.2402782975032425,0.0,17.80767991306604
Power Corp of Canada,0.0,0.0,0.0,0.0
Manulife,0.0,0.0,0.0,0.0
Brookfield Asset Management,0.0,0.0,0.0,0.0
Fairfax,0.0,0.0,0.0,0.0
Intact Financial,1823.5658881970257,569.9268790657319,0.0,2393.4927672627578
OMERS,0.0,0.0,0.0,0.0
CPPIB,56563.746964377475,17678.110774239474,0.0,74241.85773861695
Healthcare of Ontario Pension Plan Trust Fund,37751.29499530348,11798.574362802772,0.0,49549.86935810625
OTPP,0.0,0.0,0.0,0.0
OPSEU,0.0,0.0,0.0,0.0
Investment Management of Ontario,2740.7936447859947,856.5920092311484,0.0,3597.385654017143
