year,ticker,ghg_scope_1,ghg_scope_2_location_based,ghg_scope_3,scope_3_purch_goods_srvcs,scope_3_capital_goods,scope_3_fuel_enrg_relatd_act,scope_3_upstream_trans_dist,scope_3_waste_genrtd_in_op,scope_3_business_trvl_emissions,scope_3_employee_commuting,scope_3_upstream_leased_assets,scope_3_dwnstrm_trans_dist,scope_3_prcss_of_sold_prods,scope_3_use_sold_products,scope_3_eol_trtmnt_prods,scope_3_dwnstrm_lease_assts,scope_3_franchises,scope_3_investments,scope_3_emissions_other,enterprise_value,is_comp_sales,historical_market_cap,name,is_avg_num_sh_for_eps,px_last,short_and_long_term_debt,cash_and_marketable_securities,bs_tot_asset
2020,ELPE GA Equity 2020,3298.59,521.878,668.407,,,,,,666.373,,,,,,,,,,2.034,3586.938,5782.0,1650.43,HELLENIQ ENERGY HOLDINGS SA,305.6352,5.4,3077.068,1202.9,6774.748

Financial Institution,Financed Scope 1,Financed Scope 2,Financed Scope 3,Total Financed Emissions
RBC,2024616.7137957986,320319.5672582297,410256.4986306599,2755192.779684688
BMO,411025.1436655902,65029.294312391314,83287.7330017026,559342.1709796841
TD,604296.1398181081,95607.171808559,122451.03814884607,822354.3497755132
Scotiabank,106090.99106293514,16784.915443854028,21497.658412656096,144373.56491944526
CIBC,106806.49867004355,16898.11765418709,21642.644692595262,145347.2610168259
National Bank of Canada,0.0,0.0,0.0,0.0
Sun Life Financial,125.9133498542804,19.921059360287927,25.51434535242331,171.34875456699163
Power Corp of Canada,0.0,0.0,0.0,0.0
Manulife,0.0,0.0,0.0,0.0
Brookfield Asset Management,0.0,0.0,0.0,0.0
Fairfax,0.0,0.0,0.0,0.0
Intact Financial,0.0,0.0,0.0,0.0
OMERS,0.0,0.0,0.0,0.0
CPPIB,172095.56850638925,27227.66124343353,34872.44024223991,234195.66999206267
Healthcare of Ontario Pension Plan Trust Fund,205310.71074810807,32482.71021976091,41602.962550365664,279396.38351823465
OTPP,1283.1169937531433,203.00508110007698,260.0033288294566,1746.125403682677
OPSEU,3407.654944469017,539.1334318935066,690.5072829505037,4637.2956593130275
Investment Management of Ontario,0.0,0.0,0.0,0.0
