year,ticker,ghg_scope_1,ghg_scope_2_location_based,ghg_scope_3,scope_3_purch_goods_srvcs,scope_3_capital_goods,scope_3_fuel_enrg_relatd_act,scope_3_upstream_trans_dist,scope_3_waste_genrtd_in_op,scope_3_business_trvl_emissions,scope_3_employee_commuting,scope_3_upstream_leased_assets,scope_3_dwnstrm_trans_dist,scope_3_prcss_of_sold_prods,scope_3_use_sold_products,scope_3_eol_trtmnt_prods,scope_3_dwnstrm_lease_assts,scope_3_franchises,scope_3_investments,scope_3_emissions_other,enterprise_value,is_comp_sales,historical_market_cap,name,is_avg_num_sh_for_eps,px_last,short_and_long_term_debt,cash_and_marketable_securities,bs_tot_asset
2020,RWE GR Equity 2020,70200.0,3100.0,20201.801,700.0,800.0,5500.0,300.0,100.0,1.828,100.0,,100.0,100.0,12500.0,,,,,,20370.9254,13688.0,23376.9254,RWE AG,637.286,34.57,5198.0,8993.0,61668.0

Financial Institution,Financed Scope 1,Financed Scope 2,Financed Scope 3,Total Financed Emissions
RBC,171138.75890625032,7557.409581330143,49249.51241534954,227945.68090293
BMO,459050.66711638647,20271.468205994275,132103.45613063386,611425.5914530146
TD,8309.193646141337,366.9302037469821,2391.1809239037057,11067.304773792024
Scotiabank,52581.85064833205,2321.990555695575,15131.759297995623,70035.60050202326
CIBC,83040.88612097809,3667.0476777070094,23897.1182105924,110605.0520092775
National Bank of Canada,0.0,0.0,0.0,0.0
Sun Life Financial,0.0,0.0,0.0,0.0
Power Corp of Canada,0.0,0.0,0.0,0.0
Manulife,0.0,0.0,0.0,0.0
Brookfield Asset Management,0.0,0.0,0.0,0.0
Fairfax,0.0,0.0,0.0,0.0
Intact Financial,0.0,0.0,0.0,0.0
OMERS,0.0,0.0,0.0,0.0
CPPIB,24558.216710568788,1084.4796553100177,7067.248860023312,32709.945225902116
Healthcare of Ontario Pension Plan Trust Fund,41419.84386021953,1829.0814240267882,11919.60913747879,55168.53442172511
OTPP,0.0,0.0,0.0,0.0
OPSEU,0.0,0.0,0.0,0.0
Investment Management of Ontario,0.0,0.0,0.0,0.0
