"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"SPY","SPDR S&P 500 ETF TR","COM","78462F103","2,504,916","17%","6,550,001","",""
"GOOG","ALPHABET INC CAP STK CL C","COM","02079K107","1,011,181","6.8%","11,396,168","",""
"MSFT","MICROSOFT CORP","COM","594918104","891,341","6.0%","3,716,711","",""
"XLF","SELECT SECTOR SPDR TR","COM","81369Y605","410,400","2.8%","12,000,000","",""
"C","CITIGROUP INC","COM","172967424","397,659","2.7%","8,791,949","",""
"AAPL","APPLE INC","COM","037833100","395,725","2.7%","3,045,686","",""
"IYR","ISHARES TR U.S. REAL ES ETF","COM","464287739","383,216","2.6%","4,551,806","",""
"AMZN","AMAZON COM INC","COM","023135106","326,758","2.2%","3,889,981","",""
"BRK-B","BERKSHIRE HATHAWAY INC DEL CL B NEW","COM","084670702","257,389","1.7%","833,246","",""
"JNJ","JOHNSON & JOHNSON","COM","478160104","180,142","1.2%","1,019,772","",""
"JPM","JPMORGAN CHASE & CO","COM","46625H100","164,529","1.1%","1,226,917","",""
"ALKS","ALKERMES PLC SHS","COM","G01767105","132,619","0.9%","5,075,360","",""
"COST","COSTCO WHSL CORP NEW","COM","22160K105","122,478","0.8%","268,298","",""
"TSLA","TESLA MTRS INC","COM","88160R101","121,595","0.8%","987,139","",""
"GOOGL","ALPHABET INC CAP STK CL A","COM","02079K305","109,635","0.7%","1,242,615","",""
"BOKF","BOK FINL CORP COM NEW","COM","05561Q201","108,703","0.7%","1,047,338","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","107,402","0.7%","1,284,719","",""
"LIN","LINDE PLC COM","COM","G5494J103","106,374","0.7%","326,122","",""
"UNH","UNITEDHEALTH GROUP INC","COM","91324P102","99,539","0.7%","187,747","",""
"MCD","MCDONALDS CORP","COM","580135101","92,076","0.6%","349,395","",""
"HD","HOME DEPOT INC","COM","437076102","89,847","0.6%","284,453","",""
"AON","AON PLC SHS CL A","COM","G0408V102","89,387","0.6%","297,821","",""
"LLY","LILLY ELI & CO","COM","532457108","88,795","0.6%","242,718","",""
"XOM","EXXON MOBIL CORP","COM","30231G102","87,363","0.6%","792,056","",""
"DIS","DISNEY WALT CO","COM","254687106","84,128","0.6%","968,328","",""
"NOC","NORTHROP GRUMMAN CORP COM","COM","666807102","82,937","0.6%","152,009","",""
"PG","PROCTER & GAMBLE CO","COM","742718109","82,024","0.6%","541,202","",""
"CSCO","CISCO SYS INC","COM","17275R102","80,597","0.5%","1,691,811","",""
"BAC","BANK AMER CORP","COM","060505104","76,447","0.5%","2,308,200","",""
"CCK","CROWN HOLDINGS INC COM","COM","228368106","73,989","0.5%","900,000","",""
"DHR","DANAHER CORP DEL COM","COM","235851102","72,200","0.5%","272,025","",""
"WDC","WESTERN DIGITAL CORP","COM","958102105","68,998","0.5%","2,186,960","",""
