Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
ENB.TO,ENBRIDGE INC,COM,29250N105,"1,274,006",1.2%,"40,991,140",,
TRP,TRANSCANADA CORP,COM,89353D107,"1,106,588",1.0%,"30,996,812",,
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,"926,447",0.9%,"33,122,828",,
FTS.TO,FORTIS INC,COM,349553107,"677,225",0.6%,"20,300,499",,
CVX,CHEVRON CORP NEW,COM,166764100,"664,574",0.6%,"6,108,772",,
CNQ.TO,CANADIAN NAT RES LTD,COM,136385101,"618,133",0.6%,"25,616,798",,
PPL.TO,PEMBINA PIPELINE CORP,COM,706327103,"559,070",0.5%,"18,842,945",,
ET,ENERGY TRANSFER LP,COM UT LTD PTN,29273V100,"435,927",0.4%,"32,999,783",,
COP,CONOCOPHILLIPS,COM,20825C104,"348,494",0.3%,"5,589,339",,
XOM,EXXON MOBIL CORP,COM,30231G102,"324,354",0.3%,"4,756,646",,
AEE,AMEREN CORP,COM,023608102,"274,632",0.3%,"4,210,237",,
AES,AES CORP,COM,00130H105,"237,194",0.2%,"16,403,408",,
PGR,PROGRESSIVE CORP OHIO,COM,743315103,"197,463",0.2%,"3,273,063",,
CVE.TO,CENOVUS ENERGY INC,COM,15135U109,"144,304",0.1%,"20,526,939",,
IMO.TO,IMPERIAL OIL LTD,COM NEW,453038408,"141,978",0.1%,"5,607,353",,
EPD,ENTERPRISE PRODS PARTNERS L,COM,293792107,"117,685",0.1%,"4,785,920",,
VEA,VANGUARD TAX MANAGED INTL FD,FTSE DEV MKT ETF,921943858,"113,566",0.1%,"3,061,098",,
NEE,NEXTERA ENERGY INC,COM,65339F101,"104,797",0.1%,"602,913",,
SO,SOUTHERN CO,COM,842587107,"99,975",0.1%,"2,276,315",,
CSX,CSX CORP,COM,126408103,"99,131",0.1%,"1,595,559",,
AEP,AMERICAN ELEC PWR INC,COM,025537101,"87,695",0.1%,"1,173,318",,
OXY,OCCIDENTAL PETE CORP DEL,COM,674599105,"84,336",0.1%,"1,374,009",,
DUK,DUKE ENERGY CORP NEW,COM NEW,26441C204,"83,924",0.1%,"972,478",,
EL,LAUDER ESTEE COS INC,CL A,518439104,"82,266",0.1%,"632,324",,
PPL,PPL CORP,COM,69351T106,"74,073",0.1%,"2,614,643",,
TA.TO,TRANSALTA CORP,COM,89346D107,"71,905",0.1%,"17,452,799",,
PXD,PIONEER NAT RES CO,COM,723787107,"70,472",0.1%,"535,831",,
VET.TO,VERMILION ENERGY INC,COM,923725105,"64,554",0.1%,"3,063,770",,
OVV,ENCANA CORP,COM,292505104,"62,580",0.1%,"10,826,893",,
SLB,SCHLUMBERGER LTD,COM,806857108,"59,880",0.1%,"1,659,660",,
ECL,ECOLAB INC,COM,278865100,"54,352",0.1%,"368,864",,
CNP,CENTERPOINT ENERGY INC,COM,15189T107,"47,962",0.0%,"1,698,971",,
EOG,EOG RES INC,COM,26875P101,"38,753",0.0%,"444,387",,
CPG.TO,CRESCENT PT ENERGY CORP,COM,22576C101,"36,020",0.0%,"11,926,895",,
SHV,ISHARES TR,SHORT TREAS BD,464288679,"35,747",0.0%,"324,086",,
SRE,SEMPRA ENERGY,COM,816851109,"35,026",0.0%,"323,741",,
OKE,ONEOK INC NEW,COM,682680103,"34,583",0.0%,"641,040",,
STX,SEAGATE TECHNOLOGY PLC,SHS,G7945M107,"34,493",0.0%,"893,844",,
WEC,WEC ENERGY GROUP INC,COM,92939U106,"33,774",0.0%,"487,661",,
XEL,XCEL ENERGY INC,COM,98389B100,"33,530",0.0%,"680,535",,
PPL.TO,PEMBINA PIPELINE CORP,COM,706327103,"26,672",0.0%,"898,968",,put
CMS,CMS ENERGY CORP,COM,125896100,"24,655",0.0%,"496,580",,
HES,HESS CORP,COM,42809H107,"22,480",0.0%,"555,044",,
KMI,KINDER MORGAN INC DEL,COM,49456B101,"22,243",0.0%,"1,446,317",,
NRG,NRG ENERGY INC,COM NEW,629377508,"21,116",0.0%,"533,258",,
FE,FIRSTENERGY CORP,COM,337932107,"20,410",0.0%,"543,516",,
DTE,DTE ENERGY CO,COM,233331107,"20,285",0.0%,"183,917",,
WMB,WILLIAMS COS INC DEL,COM,969457100,"17,428",0.0%,"790,403",,
PNW,PINNACLE WEST CAP CORP,COM,723484101,"15,863",0.0%,"186,186",,
ENB.TO,ENBRIDGE INC,COM,29250N105,"15,726",0.0%,"506,000",,put
HRL,HORMEL FOODS CORP,COM,440452100,"15,102",0.0%,"353,856",,
IVZ,INVESCO LTD,SHS,G491BT108,"14,039",0.0%,"838,687",,
CNQ.TO,CANADIAN NAT RES LTD,COM,136385101,"13,194",0.0%,"546,800",,call
LNG,CHENIERE ENERGY INC,COM NEW,16411R208,"12,561",0.0%,"212,269",,
SQ,SQUARE INC,CL A,852234103,"11,612",0.0%,"207,054",,
TRP,TRANSCANADA CORP,COM,89353D107,"11,513",0.0%,"322,500",,put
NI,NISOURCE INC,COM,65473P105,"11,127",0.0%,"438,938",,
CVX,CHEVRON CORP NEW,COM,166764100,"10,879",0.0%,"100,000",,put
ERF.TO,ENERPLUS CORP,COM,292766102,"10,271",0.0%,"1,323,626",,
LNT,ALLIANT ENERGY CORP,COM,018802108,"10,245",0.0%,"242,475",,
