year,ticker,ghg_scope_1,ghg_scope_2_location_based,ghg_scope_3,scope_3_purch_goods_srvcs,scope_3_capital_goods,scope_3_fuel_enrg_relatd_act,scope_3_upstream_trans_dist,scope_3_waste_genrtd_in_op,scope_3_business_trvl_emissions,scope_3_employee_commuting,scope_3_upstream_leased_assets,scope_3_dwnstrm_trans_dist,scope_3_prcss_of_sold_prods,scope_3_use_sold_products,scope_3_eol_trtmnt_prods,scope_3_dwnstrm_lease_assts,scope_3_franchises,scope_3_investments,scope_3_emissions_other,enterprise_value,is_comp_sales,historical_market_cap,name,is_avg_num_sh_for_eps,px_last,short_and_long_term_debt,cash_and_marketable_securities,bs_tot_asset
2019,WHC AU Equity 2019,1515.0,106.0,,,,,,,,,,,,,,,,,,4051.0499,2487.944,3755.3279,WHITEHAVEN COAL LTD,987.546,3.66,415.257,119.535,4845.132

Financial Institution,Financed Scope 1,Financed Scope 2,Financed Scope 3,Total Financed Emissions
RBC,368960.4548247305,25815.054925030647,0.0,394775.50974976114
BMO,377892.7280890705,26440.019259037275,0.0,404332.74734810775
TD,117289.08679319322,8206.365148566654,0.0,125495.45194175986
Scotiabank,66816.7605284215,4674.968063374706,0.0,71491.7285917962
CIBC,104427.03285643844,7306.445863222755,0.0,111733.4787196612
National Bank of Canada,0.0,0.0,0.0,0.0
Sun Life Financial,49.6214990973225,3.4718672635750396,0.0,53.09336636089754
Power Corp of Canada,0.0,0.0,0.0,0.0
Manulife,0.0,0.0,0.0,0.0
Brookfield Asset Management,0.0,0.0,0.0,0.0
Fairfax,0.0,0.0,0.0,0.0
Intact Financial,5152.1639428610215,360.4814375863157,0.0,5512.645380447337
OMERS,0.0,0.0,0.0,0.0
CPPIB,96476.70047667477,6750.1849838465505,0.0,103226.88546052133
Healthcare of Ontario Pension Plan Trust Fund,27038.06903253375,1891.7724867647373,0.0,28929.841519298487
OTPP,0.0,0.0,0.0,0.0
OPSEU,0.0,0.0,0.0,0.0
Investment Management of Ontario,0.0,0.0,0.0,0.0
