"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"WMT","WALMART INC","COM","931142103","6,679","1.9%","45,606","",""
"JPM","JPMORGAN CHASE & CO","COM","46625H100","4,348","1.2%","34,363","",""
"VZ","VERIZON COMMUNICATIONS INC","COM","92343V104","4,198","1.2%","71,538","",""
"MRK","MERCK & CO. INC","COM","58933Y105","4,007","1.1%","49,452","",""
"COST","COSTCO WHSL CORP NEW","COM","22160K105","3,638","1.0%","9,565","",""
"TGT","TARGET CORP","COM","87612E106","3,528","1.0%","20,004","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","3,509","1.0%","43,415","",""
"LLY","LILLY ELI & CO","COM","532457108","3,114","0.9%","18,735","",""
"QCOM","QUALCOMM INC","COM","747525103","3,065","0.9%","19,985","",""
"JNJ","JOHNSON & JOHNSON","COM","478160104","2,906","0.8%","18,600","",""
"XLNX","XILINX INC","COM","983919101","2,893","0.8%","19,544","",""
"WFC","WELLS FARGO CO NEW","COM","949746101","2,889","0.8%","96,397","",""
"GILD","GILEAD SCIENCES INC","COM","375558103","2,820","0.8%","48,139","",""
"VFC","V F CORP","COM","918204108","2,803","0.8%","32,299","",""
"A","AGILENT TECHNOLOGIES INC","COM","00846U101","2,802","0.8%","23,455","",""
"AMZN","AMAZON COM INC","COM","023135106","2,800","0.8%","869","",""
"CLX","CLOROX CO DEL","COM","189054109","2,715","0.8%","13,403","",""
"CB","CHUBB LIMITED","COM","H1467J104","2,665","0.8%","17,677","",""
"AAPL","APPLE INC","COM","037833100","2,651","0.8%","20,294","",""
"KMB","KIMBERLY-CLARK CORP","COM","494368103","2,634","0.8%","19,604","",""
"PG","PROCTER AND GAMBLE CO","COM","742718109","2,601","0.7%","18,693","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","COM","931427108","2,576","0.7%","64,048","",""
"KEYS","KEYSIGHT TECHNOLOGIES INC","COM","49338L103","2,549","0.7%","19,319","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","2,502","0.7%","17,732","",""
"TTWO","TAKE-TWO INTERACTIVE SOFTWAR","COM","874054109","2,492","0.7%","12,033","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","2,420","0.7%","15,618","",""
"SNPS","SYNOPSYS INC","COM","871607107","2,388","0.7%","9,121","",""
"DG","DOLLAR GEN CORP NEW","COM","256677105","2,371","0.7%","11,240","",""
"KR","KROGER CO","COM","501044101","2,361","0.7%","73,354","",""
"META","FACEBOOK INC","CL A","30303M102","2,345","0.7%","8,675","",""
"ATVI","ACTIVISION BLIZZARD INC","COM","00507V109","2,303","0.7%","25,241","",""
"USB","US BANCORP DEL","COM NEW","902973304","2,251","0.6%","48,496","",""
"MKTX","MARKETAXESS HLDGS INC","COM","57060D108","2,250","0.6%","3,916","",""
"CMI","CUMMINS INC","COM","231021106","2,245","0.6%","9,854","",""
"CME","CME GROUP INC","COM","12572Q105","2,226","0.6%","12,260","",""
"TMUS","T-MOBILE US INC","COM","872590104","2,204","0.6%","16,582","",""
"TER","TERADYNE INC","COM","880770102","1,971","0.6%","16,117","",""
"CDNS","CADENCE DESIGN SYSTEM INC","COM","127387108","1,968","0.6%","14,265","",""
"PPG","PPG INDS INC","COM","693506107","1,965","0.6%","13,625","",""
"CHD","CHURCH & DWIGHT INC","COM","171340102","1,954","0.6%","22,336","",""
"EXC","EXELON CORP","COM","30161N101","1,951","0.6%","46,623","",""
"DLTR","DOLLAR TREE INC","COM","256746108","1,941","0.6%","18,086","",""
"INTC","INTEL CORP","COM","458140100","1,923","0.6%","37,581","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","1,894","0.5%","22,096","",""
"ETN","EATON CORP PLC","SHS","G29183103","1,894","0.5%","15,710","",""
"ALL","ALLSTATE CORP","COM","020002101","1,889","0.5%","17,360","",""
"TRV","TRAVELERS COMPANIES INC","COM","89417E109","1,888","0.5%","13,621","",""
"TT","TRANE TECHNOLOGIES PLC","SHS","G8994E103","1,886","0.5%","12,967","",""
"SYY","SYSCO CORP","COM","871829107","1,858","0.5%","25,410","",""
"HSY","HERSHEY CO","COM","427866108","1,800","0.5%","11,848","",""
"ABT","ABBOTT LABS","COM","002824100","1,785","0.5%","16,245","",""
"HIG","HARTFORD FINL SVCS GROUP INC","COM","416515104","1,780","0.5%","36,348","",""
"ITW","ILLINOIS TOOL WKS INC","COM","452308109","1,763","0.5%","8,492","",""
"ODFL","OLD DOMINION FREIGHT LINE IN","COM","679580100","1,747","0.5%","8,959","",""
"TSCO","TRACTOR SUPPLY CO","COM","892356106","1,737","0.5%","12,388","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","1,734","0.5%","29,701","",""
"MTB","M & T BK CORP","COM","55261F104","1,728","0.5%","13,505","",""
"GOOGL","ALPHABET INC","CAP STK CL A","02079K305","1,713","0.5%","983","",""
"STT","STATE STR CORP","COM","857477103","1,706","0.5%","23,472","",""
"EL","LAUDER ESTEE COS INC","CL A","518439104","1,705","0.5%","6,564","",""
"TIF","TIFFANY & CO NEW","COM","886547108","1,697","0.5%","12,910","",""
"PEAK","HEALTHPEAK PROPERTIES INC","COM","42250P103","1,696","0.5%","57,246","",""
"BAX","BAXTER INTL INC","COM","071813109","1,693","0.5%","20,946","",""
"EBAY","EBAY INC.","COM","278642103","1,681","0.5%","32,549","",""
"PEP","PEPSICO INC","COM","713448108","1,680","0.5%","11,536","",""
"BBY","BEST BUY INC","COM","086516101","1,672","0.5%","16,694","",""
"","CITRIX SYS INC","COM","177376100","1,668","0.5%","12,961","",""
"PNC","PNC FINL SVCS GROUP INC","COM","693475105","1,636","0.5%","11,038","",""
"TEL","TE CONNECTIVITY LTD","REG SHS","H84989104","1,615","0.5%","13,227","",""
"KO","COCA COLA CO","COM","191216100","1,605","0.5%","30,116","",""
"CERN","CERNER CORP","COM","156782104","1,602","0.5%","20,399","",""
"KHC","KRAFT HEINZ CO","COM","500754106","1,599","0.5%","46,161","",""
"MNST","MONSTER BEVERAGE CORP NEW","COM","61174X109","1,592","0.5%","17,326","",""
"DHI","D R HORTON INC","COM","23331A109","1,581","0.5%","23,538","",""
"KLAC","KLA CORP","COM NEW","482480100","1,570","0.4%","5,845","",""
"HOLX","HOLOGIC INC","COM","436440101","1,566","0.4%","21,085","",""
"MTD","METTLER TOLEDO INTERNATIONAL","COM","592688105","1,563","0.4%","1,328","",""
"TMO","THERMO FISHER SCIENTIFIC INC","COM","883556102","1,557","0.4%","3,275","",""
"ROK","ROCKWELL AUTOMATION INC","COM","773903109","1,552","0.4%","6,082","",""
"EMR","EMERSON ELEC CO","COM","291011104","1,552","0.4%","19,427","",""
"ECL","ECOLAB INC","COM","278865100","1,537","0.4%","7,063","",""
"TXN","TEXAS INSTRS INC","COM","882508104","1,531","0.4%","9,145","",""
"MS","MORGAN STANLEY","COM NEW","617446448","1,525","0.4%","22,021","",""
"CSGP","COSTAR GROUP INC","COM","22160N109","1,513","0.4%","1,646","",""
"GWW","GRAINGER W W INC","COM","384802104","1,499","0.4%","3,700","",""
"RMD","RESMED INC","COM","761152107","1,470","0.4%","6,853","",""
"MASI","MASIMO CORP","COM","574795100","1,464","0.4%","5,386","",""
"HD","HOME DEPOT INC","COM","437076102","1,461","0.4%","5,514","",""
"CMCSA","COMCAST CORP NEW","CL A","20030N101","1,460","0.4%","28,464","",""
