year,ticker,ghg_scope_1,ghg_scope_2_location_based,ghg_scope_3,scope_3_purch_goods_srvcs,scope_3_capital_goods,scope_3_fuel_enrg_relatd_act,scope_3_upstream_trans_dist,scope_3_waste_genrtd_in_op,scope_3_business_trvl_emissions,scope_3_employee_commuting,scope_3_upstream_leased_assets,scope_3_dwnstrm_trans_dist,scope_3_prcss_of_sold_prods,scope_3_use_sold_products,scope_3_eol_trtmnt_prods,scope_3_dwnstrm_lease_assts,scope_3_franchises,scope_3_investments,scope_3_emissions_other,enterprise_value,is_comp_sales,historical_market_cap,name,is_avg_num_sh_for_eps,px_last,short_and_long_term_debt,cash_and_marketable_securities,bs_tot_asset
2023,CRGY US Equity 2023,1685.91,736.605,,,,,,,,,,,,,,,,,,4105.655,2382.602,2373.268,CRESCENT ENERGY INC-A,170.869,13.21,1705.674,2.974,6803.335

Financial Institution,Financed Scope 1,Financed Scope 2,Financed Scope 3,Total Financed Emissions
RBC,663085.235759299,289714.10104126466,0.0,952799.3368005636
BMO,678219.7728406569,296326.657872183,0.0,974546.4307128399
TD,127801.41575666972,55838.78252898536,0.0,183640.1982856551
Scotiabank,150092.26950348634,65578.06536387799,0.0,215670.33486736432
CIBC,39876.184206756254,17422.63624251454,0.0,57298.820449270796
National Bank of Canada,66499.61442197004,29054.9011995274,0.0,95554.51562149744
Sun Life Financial,0.0,0.0,0.0,0.0
Power Corp of Canada,0.0,0.0,0.0,0.0
Manulife,0.0,0.0,0.0,0.0
Brookfield Asset Management,0.0,0.0,0.0,0.0
Fairfax,0.0,0.0,0.0,0.0
Intact Financial,0.0,0.0,0.0,0.0
OMERS,0.0,0.0,0.0,0.0
CPPIB,69054.83290972617,30171.32302167307,0.0,99226.15593139925
Healthcare of Ontario Pension Plan Trust Fund,119725.16360562734,52310.11983897309,0.0,172035.28344460044
OTPP,755.8388854524646,330.23987177175104,0.0,1086.0787572242157
OPSEU,0.0,0.0,0.0,0.0
Investment Management of Ontario,19724.979635675365,8618.205375456964,0.0,28343.18501113233
