Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
AYI,ACUITY BRANDS INC,COM,00508Y102,"5,535",0.1%,"27,026",,
DCI,DONALDSON INC,COM,257651109,"5,514",0.1%,"84,382",,
EMN,EASTMAN CHEM CO,COM,277432100,"5,492",0.1%,"61,151",,
CSCO,CISCO SYS INC,COM,17275R102,"5,432",0.1%,"107,540",,
MSM,MSC INDL DIRECT INC,CL A,553530106,"5,415",0.1%,"53,485",,
ELS,EQUITY LIFESTYLE PPTYS INC,COM,29472R108,"5,355",0.1%,"75,915",,
NSA,NATIONAL STORAGE AFFILIATES,COM SHS BEN IN,637870106,"5,223",0.1%,"125,959",,
RHI,ROBERT HALF INTL INC,COM,770323103,"5,211",0.1%,"59,274",,
EVRG,EVERGY INC,COM,30034W106,"5,189",0.1%,"99,409",,
CI,THE CIGNA GROUP,COM,125523100,"5,136",0.1%,"17,153",,
RS,RELIANCE STEEL & ALUMINUM CO,COM,759509102,"5,109",0.1%,"18,270",,
COST,COSTCO WHSL CORP NEW,COM,22160K105,"5,102",0.1%,"7,730",,
OFC,CORPORATE OFFICE PPTYS TR,SHS BEN INT,22002T108,"5,022",0.0%,"195,943",,
QLYS,QUALYS INC,COM,74758T303,"4,766",0.0%,"24,283",,
PK,PARK HOTELS RESORTS INC,COM,700517105,"4,759",0.0%,"311,103",,
,SNAP INC,NOTE5/0,83304AAF3,"4,734",0.0%,,"6,000,000",
COKE,COCA COLA BOTTLING CO CONS,COM,191098102,"4,654",0.0%,"5,014",,
GILD,GILEAD SCIENCES INC,COM,375558103,"4,572",0.0%,"56,446",,
CNP,CENTERPOINT ENERGY INC,COM,15189T107,"4,522",0.0%,"158,279",,
FAST,FASTENAL CO,COM,311900104,"4,453",0.0%,"68,765",,
VRTX,VERTEX PHARMACEUTICALS INC,COM,92532F100,"4,443",0.0%,"10,920",,
CRI,CARTER INC,COM,146229109,"4,321",0.0%,"57,709",,
BKNG,BOOKING HLDGS INC,COM,09857L108,"4,246",0.0%,"1,197",,
AMGN,AMGEN INC,COM,031162100,"4,234",0.0%,"14,703",,
MAS,MASCO CORP,COM,574599106,"4,177",0.0%,"62,366",,
SPG,SIMON PPTY GROUP INC NEW,COM,828806109,"4,135",0.0%,"28,995",,
HUM,HUMANA INC,COM,444859102,"4,128",0.0%,"9,019",,
WOR,WORTHINGTON INDS INC,COM,981811102,"4,084",0.0%,"70,979",,
EME,EMCOR GROUP INC,COM,29084Q100,"4,027",0.0%,"18,696",,
PSA,PUBLIC STORAGE,COM,74460D109,"4,008",0.0%,"13,141",,
CNC,CENTENE CORP DEL,COM,15135B101,"3,988",0.0%,"53,744",,
AGCO,AGCO CORP,COM,001084102,"3,961",0.0%,"32,629",,
UNH,UNITEDHEALTH GROUP INC,COM,91324P102,"3,932",0.0%,"7,470",,
AOS,SMITH A O,COM,831865209,"3,911",0.0%,"47,442",,
CHRW,C H ROBINSON WORLDWIDE INC,COM NEW,12541W209,"3,888",0.0%,"45,010",,
DOW,DOW INC,COM,260557103,"3,880",0.0%,"70,766",,
QCOM,QUALCOMM INC,COM,747525103,"3,859",0.0%,"26,685",,
ELV,ANTHEM INC,COM,036752103,"3,858",0.0%,"8,182",,
BKH,BLACK HILLS CORP,COM,092113109,"3,852",0.0%,"71,413",,
CAH,CARDINAL HEALTH INC,COM,14149Y108,"3,842",0.0%,"38,118",,
STLD,STEEL DYNAMICS INC,COM,858119100,"3,780",0.0%,"32,012",,
KBH,KB HOME,COM,48666K109,"3,756",0.0%,"60,146",,
TAP,MOLSON COORS BREWING CO,CL B,60871R209,"3,702",0.0%,"60,485",,
JAZZ,JAZZ PHARMACEUTICALS PLC,SHS USD,G50871105,"3,659",0.0%,"29,749",,
DECK,DECKERS OUTDOOR CORP,COM,243537107,"3,642",0.0%,"5,450",,
NUE,NUCOR CORP,COM,670346105,"3,610",0.0%,"20,744",,
PKG,PACKAGING CORP AMER,COM,695156109,"3,606",0.0%,"22,140",,
,LUMENTUM HLDGS INC,NOTE 0.500% 6/1,55024UAF6,"3,560",0.0%,,"4,500,000",
NJR,NEW JERSEY RES,COM,646025106,"3,555",0.0%,"79,751",,
CHD,CHURCH & DWIGHT INC,COM,171340102,"3,509",0.0%,"37,118",,
IP,INTL PAPER CO,COM,460146103,"3,498",0.0%,"96,771",,
WTS,WATTS WATER TECHNOLOGIES INC,CL A,942749102,"3,442",0.0%,"16,522",,
KR,KROGER CO,COM,501044101,"3,432",0.0%,"75,103",,
TKR,TIMKEN CO,COM,887389104,"3,426",0.0%,"42,749",,
NTAP,NETAPP INC,COM,64110D104,"3,408",0.0%,"38,657",,
TFII.TO,TFI INTL INC,COM,87241L109,"3,388",0.0%,"24,908",,
FBIN,FORTUNE BRANDS HOME & SEC IN,COM,34964C106,"3,370",0.0%,"44,264",,
AMAT,APPLIED MATLS INC,COM,038222105,"3,368",0.0%,"20,784",,
CUZ,COUSINS PPTYS INC,COM NEW,222795502,"3,364",0.0%,"138,171",,
,CABLE ONE INC,NOTE3/1,12685JAE5,"3,359",0.0%,,"4,000,000",
VZ,VERIZON COMMUNICATIONS INC,COM,92343V104,"3,328",0.0%,"88,296",,
PSX,PHILLIPS 66,COM,718546104,"3,326",0.0%,"24,984",,
ROK,ROCKWELL AUTOMATION INC,COM,773903109,"3,289",0.0%,"10,596",,
TDC,TERADATA CORP DEL,COM,88076W103,"3,289",0.0%,"75,613",,
SSD,SIMPSON MANUFACTURING CO INC,COM,829073105,"3,248",0.0%,"16,410",,
,NIO INC,NOTE 0.500% 2/0,62914VAF3,"3,206",0.0%,,"3,500,000",
CL,COLGATE PALMOLIVE CO,COM,194162103,"3,204",0.0%,"40,196",,
BRBR,BELLRING BRANDS INC,COMMON STOCK,07831C103,"3,204",0.0%,"57,813",,
MRK,MERCK & CO INC,COM,58933Y105,"3,196",0.0%,"29,316",,
,CLOUDFLARE INC,NOTE8/1,18915MAC1,"3,189",0.0%,,"3,500,000",
HRB,BLOCK H & R INC,COM,093671105,"3,153",0.0%,"65,196",,
PGNY,PROGYNY INC,COM,74340E103,"3,137",0.0%,"84,387",,
CTSH,COGNIZANT TECHNOLOGY SOLUTIO,CL A,192446102,"3,136",0.0%,"41,521",,
NWE,NORTHWESTERN CORP,COM NEW,668074305,"3,120",0.0%,"61,319",,
ALV,AUTOLIV INC,COM,052800109,"3,107",0.0%,"28,205",,
,SNAP INC,NOTE 0.125% 3/0,83304AAH9,"3,105",0.0%,,"4,000,000",
WBA,WALGREENS BOOTS ALLIANCE INC,COM,931427108,"3,090",0.0%,"118,383",,
TGT,TARGET CORP,COM,87612E106,"3,079",0.0%,"21,620",,
ORLY,O REILLY AUTOMOTIVE INC NEW,COM,67103H107,"3,064",0.0%,"3,225",,
AES,AES CORP,COM,00130H105,"3,053",0.0%,"158,615",,
ACM,AECOM,COM,00766T100,"3,037",0.0%,"32,862",,
AME,AMETEK INC NEW,COM,031100100,"3,024",0.0%,"18,343",,
,WESTERN DIGITAL CORP.,NOTE 1.500% 2/0,958102AP0,"3,007",0.0%,,"3,000,000",
MFC.TO,MANULIFE FINL CORP,COM,56501R106,"3,001",0.0%,"135,828",,
CHK,CHESAPEAKE ENERGY CORP,COM,165167735,"2,992",0.0%,"38,899",,
WMT,WALMART INC,COM,931142103,"2,990",0.0%,"18,972",,
CDNS,CADENCE DESIGN SYSTEM INC,COM,127387108,"2,956",0.0%,"10,856",,
SNAP,SNAP INC,CL A,83304A106,"2,946",0.0%,"174,047",,
BCO,BRINKS CO,COM,109696104,"2,883",0.0%,"32,786",,
LULU,LULULEMON ATHLETICA INC,COM,550021109,"2,881",0.0%,"5,635",,
NARI,INARI MED INC,COM,45332Y109,"2,880",0.0%,"44,373",,
DINO,HF SINCLAIR CORP,COM,403949100,"2,862",0.0%,"51,518",,
CHE,CHEMED CORP NEW,COM,16359R103,"2,822",0.0%,"4,826",,
TXT,TEXTRON INC,COM,883203101,"2,814",0.0%,"35,002",,
HIG,HARTFORD FINL SVCS GROUP INC,COM,416515104,"2,777",0.0%,"34,551",,
KRC,KILROY RLTY CORP,COM,49427F108,"2,775",0.0%,"69,660",,
HCA,HCA HEALTHCARE INC,COM,40412C101,"2,766",0.0%,"10,222",,
FMC,F M C CORP,COM NEW,302491303,"2,760",0.0%,"43,778",,
EHC,ENCOMPASS HEALTH CORP,COM,29261A100,"2,756",0.0%,"41,315",,
NSC,NORFOLK SOUTHERN CORP,COM,655844108,"2,750",0.0%,"11,634",,
VEEV,VEEVA SYS INC,CL A COM,922475108,"2,750",0.0%,"14,285",,
TGNA,TEGNA INC,COM,87901J105,"2,748",0.0%,"179,621",,
CLX,CLOROX CO DEL,COM,189054109,"2,747",0.0%,"19,270",,
CMG,CHIPOTLE MEXICAN GRILL INC,COM,169656105,"2,737",0.0%,"1,197",,
JNPR,JUNIPER NETWORKS INC,COM,48203R104,"2,736",0.0%,"92,811",,
BLDR,BUILDERS FIRSTSOURCE INC,COM,12008R107,"2,730",0.0%,"16,356",,
CASY,CASEYS GEN STORES INC,COM,147528103,"2,724",0.0%,"9,915",,
CVS,CVS HEALTH CORP,COM,126650100,"2,719",0.0%,"34,446",,
EEFT,EURONET WORLDWIDE INC,COM,298736109,"2,711",0.0%,"26,712",,
CNR.TO,CANADIAN NATL RY CO,COM,136375102,"2,706",0.0%,"21,535",,
DELL,DELL TECHNOLOGIES INC,CL C,24703L202,"2,701",0.0%,"35,312",,
EMR,EMERSON ELEC CO,COM,291011104,"2,691",0.0%,"27,650",,
BMY,BRISTOL MYERS SQUIBB CO,COM,110122108,"2,679",0.0%,"52,226",,
ROST,ROSS STORES INC,COM,778296103,"2,672",0.0%,"19,308",,
,ALARM COM HLDGS INC,NOTE1/1,011642AB1,"2,654",0.0%,,"3,000,000",
LAMR,LAMAR ADVERTISING CO NEW,CL A,512816109,"2,645",0.0%,"24,895",,
CPT,CAMDEN PPTY TR,SH BEN INT,133131102,"2,619",0.0%,"26,387",,
REGN,REGENERON PHARMACEUTICALS,COM,75886F107,"2,609",0.0%,"2,971",,
ETR,ENTERGY CORP NEW,COM,29364G103,"2,602",0.0%,"25,718",,
EPR,EPR PPTYS,COM SH BEN INT,26884U109,"2,596",0.0%,"53,595",,
MAA,MID AMER APT CMNTYS INC,COM,59522J103,"2,595",0.0%,"19,305",,
TEAM,ATLASSIAN CORPORATION,CL A,049468101,"2,582",0.0%,"10,858",,
CMC,COMMERCIAL METALS CO,COM,201723103,"2,580",0.0%,"51,559",,
NTR.TO,NUTRIEN LTD,COM,67077M108,"2,557",0.0%,"45,393",,
AIG,AMERICAN INTL GROUP INC,COM NEW,026874784,"2,556",0.0%,"37,732",,
EXPE,EXPEDIA GROUP INC,COM NEW,30212P303,"2,520",0.0%,"16,604",,
EBAY,EBAY INC,COM,278642103,"2,509",0.0%,"57,524",,
WSM,WILLIAMS SONOMA INC,COM,969904101,"2,496",0.0%,"12,374",,
MOS,MOSAIC CO NEW,COM,61945C103,"2,480",0.0%,"69,435",,
SNX,SYNNEX CORP,COM,87162W100,"2,471",0.0%,"22,966",,
DASH,DOORDASH INC,CL A,25809K105,"2,466",0.0%,"24,942",,
LRCX,LAM RESEARCH CORP,COM,512807108,"2,422",0.0%,"3,093",,
CARR,CARRIER GLOBAL CORPORATION,COM,14448C104,"2,411",0.0%,"41,976",,
EQR,EQUITY RESIDENTIAL,SH BEN INT,29476L107,"2,374",0.0%,"38,831",,
EQH,EQUITABLE HLDGS INC,COM,29452E101,"2,320",0.0%,"69,671",,
AKAM,AKAMAI TECHNOLOGIES INC,COM,00971T101,"2,302",0.0%,"19,455",,
GL,GLOBE LIFE INC,COM,37959E102,"2,249",0.0%,"18,480",,
,BENTLEY SYS INC,NOTE 0.375% 7/0,08265TAD1,"2,245",0.0%,,"2,500,000",
ADBE,ADOBE SYS INC,COM,00724F101,"2,242",0.0%,"3,758",,
DVA,DAVITA INC,COM,23918K108,"2,240",0.0%,"21,386",,
KRG,KITE RLTY GROUP TR,COM NEW,49803T300,"2,240",0.0%,"98,011",,
AFL,AFLAC INC,COM,001055102,"2,229",0.0%,"27,027",,
IMO.TO,IMPERIAL OIL LTD,COM NEW,453038408,"2,221",0.0%,"38,988",,
SWKS,SKYWORKS SOLUTIONS INC,COM,83088M102,"2,218",0.0%,"19,730",,
BBY,BEST BUY INC,COM,086516101,"2,212",0.0%,"28,259",,
CHWY,CHEWY INC,CL A,16679L109,"2,211",0.0%,"93,584",,
BHF,BRIGHTHOUSE FINL INC,COM,10922N103,"2,203",0.0%,"41,636",,
NBIX,NEUROCRINE BIOSCIENCES INC,COM,64125C109,"2,195",0.0%,"16,663",,
WMS,ADVANCED DRAIN SYS INC DEL,COM,00790R104,"2,182",0.0%,"15,516",,
ST,SENSATA TECHNOLOGIES HLDNG P,SHS,G8060N102,"2,181",0.0%,"58,057",,
WING,WINGSTOP INC,COM,974155103,"2,180",0.0%,"8,499",,
TJX,TJX COS INC NEW,COM,872540109,"2,168",0.0%,"23,117",,
MELI,MERCADOLIBRE INC,COM,58733R102,"2,165",0.0%,"1,378",,
GEF,GREIF INC,CL A,397624107,"2,154",0.0%,"32,847",,
FANG,DIAMONDBACK ENERGY INC,COM,25278X109,"2,143",0.0%,"13,823",,
HOLX,HOLOGIC INC,COM,436440101,"2,123",0.0%,"29,720",,
DOO.TO,BRP INC,COM SUN VTG,05577W200,"2,117",0.0%,"29,592",,
SNOW,SNOWFLAKE INC,CL A,833445109,"2,107",0.0%,"10,589",,
IBM,INTERNATIONAL BUSINESS MACHS,COM,459200101,"2,106",0.0%,"12,882",,
,UNITY SOFTWARE INC,NOTE11/1,91332UAB7,"2,081",0.0%,,"2,500,000",
UFPI,UFP INDUSTRIES INC,COM,90278Q108,"2,040",0.0%,"16,249",,
FTV,FORTIVE CORP,COM,34959J108,"2,038",0.0%,"27,683",,
ENS,ENERSYS,COM,29275Y102,"2,038",0.0%,"20,192",,
K,KELLOGG CO,COM,487836108,"2,025",0.0%,"36,220",,
KVUE,KENVUE INC,COM,49177J102,"2,001",0.0%,"92,941",,
CF,CF INDS HLDGS INC,COM,125269100,"1,989",0.0%,"25,025",,
CHTR,CHARTER COMMUNICATIONS INC N,CL A,16119P108,"1,974",0.0%,"5,080",,
TEL,TE CONNECTIVITY LTD,SHS,H84989104,"1,973",0.0%,"14,046",,
LOPE,GRAND CANYON ED INC,COM,38526M106,"1,968",0.0%,"14,909",,
VRSN,VERISIGN INC,COM,92343E102,"1,964",0.0%,"9,538",,
ASGN,ASGN INC,COM,00191U102,"1,961",0.0%,"20,392",,
ERIE,ERIE INDTY CO,CL A,29530P102,"1,955",0.0%,"5,840",,
KEYS,KEYSIGHT TECHNOLOGIES INC,COM,49338L103,"1,937",0.0%,"12,181",,
RTX,RTX CORPORATION,COM,75513E101,"1,931",0.0%,"22,955",,
LEA,LEAR CORP,COM NEW,521865204,"1,923",0.0%,"13,624",,
BEPC.TO,BROOKFIELD RENEWABLE CORP,CL A SUB VTG,11284V105,"1,902",0.0%,"66,095",,
INTC,INTEL CORP,COM,458140100,"1,900",0.0%,"37,830",,
VLO,VALERO ENERGY CORP NEW,COM,91913Y100,"1,881",0.0%,"14,475",,
CINF,CINCINNATI FINL CORP,COM,172062101,"1,869",0.0%,"18,071",,
HELE,HELEN OF TROY CORP LTD,COM,G4388N106,"1,861",0.0%,"15,409",,
MCHP,MICROCHIP TECHNOLOGY INC,COM,595017104,"1,845",0.0%,"20,463",,
SKX,SKECHERS U S A INC,CL A,830566105,"1,836",0.0%,"29,464",,
CMCSA,COMCAST CORP NEW,CL A,20030N101,"1,831",0.0%,"41,764",,
GIB-A.TO,CGI INC,CL A SUB VTG,12532H104,"1,822",0.0%,"17,011",,
WST,WEST PHARMACEUTICAL SVSC INC,COM,955306105,"1,820",0.0%,"5,169",,
PXD,PIONEER NAT RES CO,COM,723787107,"1,818",0.0%,"8,088",,
MRO,MARATHON OIL CORP,COM,565849106,"1,813",0.0%,"75,062",,
PII,POLARIS INDS INC,COM,731068102,"1,813",0.0%,"19,137",,
WHR,WHIRLPOOL CORP,COM,963320106,"1,809",0.0%,"14,864",,
HSIC,SCHEIN HENRY INC,COM,806407102,"1,809",0.0%,"23,907",,
,AIRBNB INC,NOTE3/1,009066AB7,"1,805",0.0%,,"2,000,000",
,CERIDIAN HCM HLDG INC,NOTE 0.250% 3/1,15677JAD0,"1,805",0.0%,,"2,000,000",
RGA,REINSURANCE GROUP AMER INC,COM NEW,759351604,"1,785",0.0%,"11,034",,
DKS,DICKS SPORTING GOODS INC,COM,253393102,"1,781",0.0%,"12,120",,
ORCL,ORACLE CORP,COM,68389X105,"1,779",0.0%,"16,876",,
,HAEMONETICS CORP MASS,NOTE3/0,405024AB6,"1,765",0.0%,,"2,000,000",
,TRIPADVISOR INC,NOTE 0.250% 4/0,896945AD4,"1,755",0.0%,,"2,000,000",
OKE,ONEOK INC NEW,COM,682680103,"1,740",0.0%,"24,784",,
GRMN,GARMIN LTD,SHS,H2906T109,"1,737",0.0%,"13,521",,
LSTR,LANDSTAR SYS INC,COM,515098101,"1,736",0.0%,"8,967",,
SLF.TO,SUN LIFE FINL INC,COM,866796105,"1,735",0.0%,"33,455",,
INVH,INVITATION HOMES INC,COM,46187W107,"1,735",0.0%,"50,883",,
KLAC,KLA-TENCOR CORP,COM NEW,482480100,"1,729",0.0%,"2,975",,
WM,WASTE MGMT INC DEL,COM,94106L109,"1,724",0.0%,"9,630",,
INCY,INCYTE CORP,COM,45337C102,"1,706",0.0%,"27,176",,
AFG,AMERICAN FINL GROUP INC OHIO,COM,025932104,"1,704",0.0%,"14,335",,
CMS,CMS ENERGY CORP,COM,125896100,"1,702",0.0%,"29,325",,
POOL,POOL CORPORATION,COM,73278L105,"1,695",0.0%,"4,253",,
CVLT,COMMVAULT SYSTEMS INC,COM,204166102,"1,667",0.0%,"20,882",,
CAR,AVIS BUDGET GROUP,COM,053774105,"1,663",0.0%,"9,384",,
HD,HOME DEPOT INC,COM,437076102,"1,660",0.0%,"4,791",,
OHI,OMEGA HEALTHCARE INVS INC,COM,681936100,"1,659",0.0%,"54,122",,
TRV,TRAVELERS COMPANIES INC,COM,89417E109,"1,659",0.0%,"8,714",,
GIS,GENERAL MLS INC,COM,370334104,"1,655",0.0%,"25,420",,
AVY,AVERY DENNISON CORP,COM,053611109,"1,649",0.0%,"8,160",,
THO,THOR INDS INC,COM,885160101,"1,637",0.0%,"13,852",,
K.TO,KINROSS GOLD CORP,COM,496902404,"1,623",0.0%,"268,221",,
GO,GROCERY OUTLET HLDG CORP,COM,39874R101,"1,620",0.0%,"60,118",,
ENB.TO,ENBRIDGE INC,COM,29250N105,"1,601",0.0%,"44,296",,
BC,BRUNSWICK CORP,COM,117043109,"1,582",0.0%,"16,355",,
WPC,W P CAREY INC,COM,92936U109,"1,552",0.0%,"23,961",,
X,UNITED STATES STL CORP NEW,COM,912909108,"1,549",0.0%,"31,853",,
PRU,PRUDENTIAL FINL INC,COM,744320102,"1,548",0.0%,"14,934",,
MTG,MGIC INVT CORP WIS,COM,552848103,"1,534",0.0%,"79,531",,
KNF,KNIFE RIVER CORP,COMMON STOCK,498894104,"1,526",0.0%,"23,063",,
A,AGILENT TECHNOLOGIES INC,COM,00846U101,"1,521",0.0%,"10,946",,
NVR,NVR INC,COM,62944T105,"1,519",0.0%,217,,
UHS,UNIVERSAL HLTH SVCS INC,CL B,913903100,"1,518",0.0%,"9,962",,
,NIO INC,NOTE2/0,62914VAE6,"1,505",0.0%,,"1,500,000",
SNPS,SYNOPSYS INC,COM,871607107,"1,503",0.0%,"2,919",,
BAH,BOOZ ALLEN HAMILTON HLDG COR,CL A,099502106,"1,490",0.0%,"11,653",,
SBRA,SABRA HEALTH CARE REIT INC,COM,78573L106,"1,481",0.0%,"103,787",,
PFG,PRINCIPAL FINL GROUP INC,COM,74251V102,"1,478",0.0%,"18,800",,
LDOS,LEIDOS HLDGS INC,COM,525327102,"1,455",0.0%,"13,445",,
AIZ,ASSURANT INC,COM,04621X108,"1,439",0.0%,"8,543",,
PG,PROCTER AND GAMBLE CO,COM,742718109,"1,439",0.0%,"9,826",,
JBHT,HUNT J B TRANS SVCS INC,COM,445658107,"1,430",0.0%,"7,163",,
SEIC,SEI INVESTMENTS CO,COM,784117103,"1,425",0.0%,"22,430",,
VSH,VISHAY INTERTECHNOLOGY INC,COM,928298108,"1,418",0.0%,"59,164",,
TRI.TO,THOMSON REUTERS CORP.,COM,884903808,"1,408",0.0%,"9,635",,
AMG,AFFILIATED MANAGERS GROUP,COM,008252108,"1,386",0.0%,"9,158",,
HIW,HIGHWOODS PPTYS INC,COM,431284108,"1,373",0.0%,"59,826",,
OMCL,OMNICELL INC,COM,68213N109,"1,362",0.0%,"36,211",,
MRNA,MODERNA INC,COM,60770K107,"1,358",0.0%,"13,657",,
DBX,DROPBOX INC,CL A,26210C104,"1,356",0.0%,"46,009",,
ADSK,AUTODESK INC,COM,052769106,"1,346",0.0%,"5,530",,
RGLD,ROYAL GOLD INC,COM,780287108,"1,340",0.0%,"11,080",,
AON,AON PLC,SHS CL A,G0403H108,"1,325",0.0%,"4,556",,
THC,TENET HEALTHCARE CORP,COM NEW,88033G407,"1,315",0.0%,"17,405",,
MAC,MACERICH CO,COM,554382101,"1,307",0.0%,"84,748",,
MAN,MANPOWERGROUP INC,COM,56418H100,"1,296",0.0%,"16,310",,
XOM,EXXON MOBIL CORP,COM,30231G102,"1,271",0.0%,"12,713",,
HALO,HALOZYME THERAPEUTICS INC,COM,40637H109,"1,269",0.0%,"34,346",,
CATY,CATHAY GEN BANCORP,COM,149150104,"1,267",0.0%,"28,428",,
SHOP,SHOPIFY INC,CL A,82509L107,"1,264",0.0%,"16,236",,
SRC,SPIRIT RLTY CAP INC NEW,COM NEW,84860W300,"1,264",0.0%,"28,934",,
OMC,OMNICOM GROUP INC,COM,681919106,"1,256",0.0%,"14,527",,
GDDY,GODADDY INC,CL A,380237107,"1,252",0.0%,"11,795",,
VRSK,VERISK ANALYTICS INC,COM,92345Y106,"1,249",0.0%,"5,233",,
FFIV,F5 NETWORKS INC,COM,315616102,"1,244",0.0%,"6,952",,
NVCR,NOVOCURE LTD,ORD SHS,G6674U108,"1,242",0.0%,"83,218",,
ATR,APTARGROUP INC,COM,038336103,"1,236",0.0%,"10,002",,
MUSA,MURPHY USA INC,COM,626755102,"1,235",0.0%,"3,465",,
DKNG,DRAFTKINGS INC NEW,COM CL A,26142V105,"1,234",0.0%,"35,033",,
BCE.TO,BCE INC,COM NEW,05534B760,"1,233",0.0%,"31,329",,
AVB,AVALONBAY CMNTYS INC,COM,053484101,"1,225",0.0%,"6,547",,
T,AT&T INC,COM,00206R102,"1,224",0.0%,"72,958",,
TOL,TOLL BROTHERS INC,COM,889478103,"1,223",0.0%,"11,904",,
VICR,VICOR CORP,COM,925815102,"1,219",0.0%,"27,134",,
