Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
GDXJ,VANECK JR GOLD MINERS,ETF,92189F791,"133,965",0.2%,"3,170,419",,
NTR.TO,Nutrien Ltd,COM,67077M108,"133,836",0.2%,"2,793,919",,
QQQ,INVESCO QQQ TRUST SERIES 1,PUT,46090E103,"131,712",0.2%,"619,500",,
NKE,NIKE Inc,COM,654106103,"126,902",0.2%,"1,252,767",,
ABBV,AbbVie Inc,COM,00287Y109,"126,474",0.2%,"1,428,628",,
TMO,Thermo Fisher Scientific Inc,COM,883556102,"126,181",0.2%,"388,455",,
IWM,ISHARES RUSSELL 2000 ETF,PUT,464287655,"124,253",0.2%,"750,000",,
SHOP,Shopify Inc,COM,82509L107,"121,015",0.2%,"304,204",,
ABX.TO,Barrick Gold Corp,COM,067901108,"119,356",0.2%,"6,422,247",,
SLF.TO,Sun Life Financial Inc,COM,866796105,"119,311",0.2%,"2,615,214",,
RY.TO,Royal Bank of Canada,PUT,780087102,"117,294",0.2%,"1,481,300",,
NVDA,NVIDIA Corp,COM,67066G104,"113,731",0.2%,"483,405",,
UPS,United Parcel Service Inc,COM,911312106,"112,789",0.2%,"963,639",,
ENB.TO,ENBRIDGE INC,COM,29250N105,"111,630",0.2%,"2,336,265",,
LLY,Eli Lilly & Co,COM,532457108,"108,289",0.2%,"824,038",,
RCI-B.TO,Rogers Communications Inc,COM,775109200,"99,491",0.2%,"2,002,522",,
GIB-A.TO,CGI Group Inc,COM,12532H104,"98,814",0.2%,"1,180,127",,
GDX,VANECK GOLD MINERS,ETF,92189F106,"98,663",0.2%,"3,370,076",,
BEP,Brookfield Renewable Partners,COM,G16258108,"97,910",0.2%,"2,107,300",,
CRM,salesforce.com Inc,COM,79466L302,"96,665",0.2%,"594,428",,
HON,Honeywell International Inc,COM,438516106,"95,269",0.2%,"538,313",,
DHR,Danaher Corp,COM,235851102,"94,521",0.2%,"615,931",,
CVS,CVS Health Corp,COM,126650100,"94,387",0.2%,"1,270,685",,
MG.TO,Magna International Inc,COM,559222401,"93,416",0.2%,"1,702,795",,
CM.TO,Canadian Imperial Bank of Comm,CALL,136069101,"91,269",0.2%,"1,096,000",,
CNQ.TO,CANADIAN NATURAL RESOURCES,COM,136385101,"90,930",0.2%,"2,165,000",,
AMT,American Tower Corp,COM,03027X100,"89,366",0.1%,"388,901",,
PYPL,PayPal Holdings Inc,COM,70450Y103,"88,670",0.1%,"819,832",,
BNS.TO,Bank of Nova Scotia/The,PUT,064149107,"87,664",0.1%,"1,550,900",,
TXN,Texas Instruments Inc,COM,882508104,"84,702",0.1%,"660,327",,
IBM,International Business Machine,COM,459200101,"83,918",0.1%,"626,145",,
TD,TORONTO-DOMINION BANK,COM,891160509,"83,749",0.1%,"1,492,200",,
T.TO,TELUS CORP,COM,87971M103,"82,816",0.1%,"1,647,100",,
ORCL,Oracle Corp,COM,68389X105,"82,398",0.1%,"1,555,474",,
NEE,NextEra Energy Inc,COM,65339F101,"81,624",0.1%,"337,112",,
TRP.TO,TC ENERGY CORP,COM,87807B107,"81,609",0.1%,"1,180,000",,
GILD,Gilead Sciences Inc,COM,375558103,"81,061",0.1%,"1,247,636",,
MFC.TO,MANULIFE FINANCIAL CORP,COM,56501R106,"79,750",0.1%,"3,168,405",,
MMM,3M Co,COM,88579Y101,"79,303",0.1%,"449,569",,
AEM,Agnico Eagle Mines Ltd,COM,008474108,"79,027",0.1%,"1,282,380",,
SBUX,Starbucks Corp,COM,855244109,"78,828",0.1%,"896,707",,
BCE.TO,BCE INC,COM,05534B760,"77,345",0.1%,"1,285,650",,
WCN,Waste Connections Inc,COM,94106B101,"77,147",0.1%,"848,884",,
GS,Goldman Sachs Group Inc/The,COM,38141G104,"77,024",0.1%,"335,032",,
FNV.TO,Franco-Nevada Corp,COM,351858105,"76,154",0.1%,"737,110",,
CHTR,Charter Communications Inc,COM,16119P108,"74,502",0.1%,"153,607",,
GE,General Electric Co,COM,369604103,"73,339",0.1%,"6,572,494",,
QCOM,QUALCOMM Inc,COM,747525103,"73,256",0.1%,"830,387",,
LMT,Lockheed Martin Corp,COM,539830109,"73,203",0.1%,"188,023",,
USB,US Bancorp,COM,902973304,"72,315",0.1%,"1,219,855",,
QSR,Restaurant Brands Internationa,COM,76131D103,"71,834",0.1%,"1,126,233",,
CI,Halfmoon Parent Inc,COM,125523100,"70,424",0.1%,"344,435",,
XLU,UTILITIES SELECT SECTOR SPDR,PUT,81369Y886,"70,222",0.1%,"1,086,700",,
SJR-B.TO,Shaw Communications Inc,COM,82028K200,"69,412",0.1%,"3,418,854",,
BDX,Becton Dickinson and Co,COM,075887109,"68,498",0.1%,"251,893",,
RY.TO,Royal Bank of Canada,CALL,780087102,"68,058",0.1%,"859,500",,
LOW,Lowe's Cos Inc,COM,548661107,"67,790",0.1%,"566,119",,
TRI.TO,Thomson Reuters Corp,COM,884903709,"66,550",0.1%,"929,815",,
MPC,Marathon Petroleum Corp,COM,56585A102,"66,461",0.1%,"1,103,237",,
CM.TO,Canadian Imperial Bank of Comm,PUT,136069101,"66,140",0.1%,"794,300",,
SJR-B.TO,SHAW COMMUNICATIONS INC-B,COM,82028K200,"65,284",0.1%,"2,477,550",,
CAT,Caterpillar Inc,COM,149123101,"64,311",0.1%,"435,529",,
ISRG,Intuitive Surgical Inc,COM,46120E602,"63,891",0.1%,"108,092",,
SYK,Stryker Corp,COM,863667101,"63,511",0.1%,"302,558",,
APD,Air Products & Chemicals Inc,COM,009158106,"62,353",0.1%,"265,376",,
CL,Colgate-Palmolive Co,COM,194162103,"61,860",0.1%,"898,721",,
MS,Morgan Stanley,COM,617446448,"61,238",0.1%,"1,198,084",,
TD,Toronto-Dominion Bank/The,CALL,891160509,"60,113",0.1%,"1,071,100",,
BKNG,Priceline Group Inc/The,COM,09857L108,"60,088",0.1%,"29,262",,
AGN,Allergan PLC,COM,G0177J108,"59,990",0.1%,"313,843",,
SPGI,S&P Global Inc,COM,78409V104,"59,968",0.1%,"219,650",,
AXP,American Express Co,COM,025816109,"59,647",0.1%,"479,191",,
ZTS,Zoetis Inc,COM,98978V103,"58,753",0.1%,"443,975",,
BSX,Boston Scientific Corp,COM,101137107,"58,708",0.1%,"1,298,445",,
SYY,Sysco Corp,COM,871829107,"57,920",0.1%,"677,203",,
CAE.TO,CAE Inc,COM,124765108,"57,116",0.1%,"2,156,144",,
EW,Edwards Lifesciences Corp,COM,28176E108,"56,965",0.1%,"244,215",,
FIS,Fidelity National Information,COM,31620M106,"56,305",0.1%,"404,861",,
RY.TO,ROYAL BANK OF CANADA,COM,780087102,"56,186",0.1%,"702,668",,
BMO.TO,Bank of Montreal,PUT,063671101,"54,114",0.1%,"697,700",,
CVE.TO,Cenovus Energy Inc,COM,15135U109,"53,731",0.1%,"5,282,939",,
TD,Toronto-Dominion Bank/The,PUT,891160509,"52,615",0.1%,"937,500",,
VRTX,Vertex Pharmaceuticals Inc,COM,92532F100,"52,572",0.1%,"240,143",,
SPY,SPDR S&P 500 ETF TRUST,ETF,78462F103,"52,551",0.1%,"163,295",,
CCI,Crown Castle International Cor,COM,22822V101,"51,873",0.1%,"364,964",,
BIIB,Biogen Inc,COM,09062X103,"51,514",0.1%,"173,629",,
COP,ConocoPhillips,COM,20825C104,"50,531",0.1%,"777,118",,
ADP,Automatic Data Processing Inc,COM,053015103,"49,798",0.1%,"292,112",,
TJX,TJX Cos Inc/The,COM,872540109,"49,553",0.1%,"811,652",,
PLD,Prologis Inc,COM,74340W103,"48,785",0.1%,"547,351",,
WCG,WellCare Health Plans Inc,COM,94946T106,"48,561",0.1%,"147,082",,
KMB,Kimberly-Clark Corp,COM,494368103,"48,187",0.1%,"350,372",,
SO,Southern Co/The,COM,842587107,"48,106",0.1%,"755,285",,
CME,CME Group Inc,COM,12572Q105,"48,079",0.1%,"239,566",,
OTEX,Open Text Corp,COM,683715106,"47,874",0.1%,"1,085,851",,
DUK,Duke Energy Corp,COM,26441C204,"47,568",0.1%,"521,595",,
EL,Estee Lauder Cos Inc/The,COM,518439104,"47,524",0.1%,"230,127",,
INTU,Intuit Inc,COM,461202103,"47,401",0.1%,"180,988",,
SLB,Schlumberger Ltd,COM,806857108,"47,099",0.1%,"1,171,752",,
PNC,PNC Financial Services Group I,COM,693475105,"47,071",0.1%,"294,912",,
WBA,Walgreens Boots Alliance Inc,COM,931427108,"47,022",0.1%,"797,629",,
CB,Chubb Ltd,COM,H1467J104,"46,852",0.1%,"301,031",,
RTN,Raytheon Co,COM,755111507,"46,023",0.1%,"209,471",,
HUM,Humana Inc,COM,444859102,"45,387",0.1%,"123,846",,
TGT,Target Corp,COM,87612E106,"45,118",0.1%,"351,950",,
FISV,Fiserv Inc,COM,337738108,"45,104",0.1%,"390,123",,
ILMN,Illumina Inc,COM,452327109,"44,989",0.1%,"135,634",,
ATVI,Activision Blizzard Inc,COM,00507V109,"44,968",0.1%,"756,879",,
D,Dominion Energy Inc,COM,25746U109,"44,792",0.1%,"540,900",,
BNS.TO,Bank of Nova Scotia/The,CALL,064149107,"43,247",0.1%,"765,100",,
EQIX,Equinix Inc,COM,29444U700,"43,083",0.1%,"73,819",,
SPG,Simon Property Group Inc,COM,828806109,"42,987",0.1%,"288,620",,
WPM.TO,Wheaton Precious Metals Corp,COM,962879102,"42,678",0.1%,"1,433,462",,
BNS.TO,BANK OF NOVA SCOTIA,COM,064149107,"42,596",0.1%,"743,433",,
BLK,BlackRock Inc,COM,09247X101,"42,142",0.1%,"83,843",,
CSX,CSX Corp,COM,126408103,"40,191",0.1%,"555,515",,
DD,DowDuPont Inc,COM,26614N102,"40,020",0.1%,"623,448",,
MU,Micron Technology Inc,COM,595112103,"39,907",0.1%,"742,154",,
ECL,Ecolab Inc,COM,278865100,"39,758",0.1%,"206,033",,
BAX,Baxter International Inc,COM,071813109,"39,397",0.1%,"471,202",,
SHW,Sherwin-Williams Co/The,COM,824348106,"39,198",0.1%,"67,181",,
NOC,Northrop Grumman Corp,COM,666807102,"39,069",0.1%,"113,596",,
ITW,Illinois Tool Works Inc,COM,452308109,"38,611",0.1%,"214,973",,
TA.TO,TransAlta Corp,COM,89346D107,"38,064",0.1%,"5,323,203",,
DE,Deere & Co,COM,244199105,"38,011",0.1%,"219,416",,
AMAT,Applied Materials Inc,COM,038222105,"37,824",0.1%,"619,748",,
MMC,Marsh & McLennan Cos Inc,COM,571748102,"37,621",0.1%,"337,731",,
GPN,Global Payments Inc,COM,37940X102,"37,073",0.1%,"203,098",,
BND,VANGUARD TOTAL BOND MARKET,ETF,921937835,"36,894",0.1%,"440,000",,
HCA,HCA Healthcare Inc,COM,40412C101,"36,640",0.1%,"247,923",,
BHC,Valeant Pharmaceuticals Intern,COM,071734107,"36,629",0.1%,"1,223,099",,
DOW,Dow Inc,COM,260557103,"36,363",0.1%,"664,503",,
NSC,Norfolk Southern Corp,COM,655844108,"36,352",0.1%,"187,278",,
EFA,ISHARES MSCI EAFE ETF,ETF,464287465,"36,302",0.1%,"522,859",,
QQQ,INVESCO QQQ TRUST SERIES 1,ETF,46090E103,"36,273",0.1%,"170,630",,
TMUS,T-Mobile US Inc,COM,872590104,"36,233",0.1%,"462,095",,
SCHW,Charles Schwab Corp/The,COM,808513105,"36,179",0.1%,"760,794",,
IMO.TO,Imperial Oil Ltd,COM,453038408,"35,939",0.1%,"1,357,870",,
BMO.TO,BANK OF MONTREAL,COM,063671101,"35,922",0.1%,"462,468",,
NEM,Newmont Mining Corp,COM,651639106,"35,676",0.1%,"821,150",,
EMR,Emerson Electric Co,COM,291011104,"35,015",0.1%,"459,220",,
NOW,ServiceNow Inc,COM,81762P102,"34,945",0.1%,"123,793",,
ICE,Intercontinental Exchange Inc,COM,45866F104,"34,695",0.1%,"374,926",,
TIF,Tiffany & Co,COM,886547108,"34,406",0.1%,"257,465",,
CBRE,CBRE Group Inc,COM,12504L109,"34,071",0.1%,"555,963",,
COF,Capital One Financial Corp,COM,14040H105,"34,051",0.1%,"330,918",,
EMLC,VANECK JPM EM LOCAL CCY BOND,ETF,92189H300,"34,006",0.1%,"1,000,000",,
ABX.TO,Barrick Gold Corp,CALL,067901108,"33,868",0.1%,"1,821,900",,
GIL.TO,Gildan Activewear Inc,COM,375916103,"33,484",0.1%,"1,131,949",,
PSX,Phillips 66,COM,718546104,"33,179",0.1%,"297,848",,
GIS,General Mills Inc,COM,370334104,"33,050",0.1%,"617,141",,
AMD,Advanced Micro Devices Inc,COM,007903107,"33,034",0.1%,"720,419",,
EOG,EOG Resources Inc,COM,26875P101,"32,684",0.1%,"390,267",,
GM,General Motors Co,COM,37045V100,"32,586",0.1%,"890,439",,
WM,Waste Management Inc,COM,94106L109,"32,539",0.1%,"285,570",,
STZ,Constellation Brands Inc,COM,21036P108,"32,448",0.1%,"171,027",,
EA,Electronic Arts Inc,COM,285512109,"31,968",0.1%,"297,389",,
AIG,American International Group I,COM,026874784,"31,449",0.1%,"612,749",,
GD,General Dynamics Corp,COM,369550108,"31,424",0.1%,"178,216",,
LHX,Harris Corp,COM,502431109,"31,411",0.1%,"158,768",,
SNPS,Synopsys Inc,COM,871607107,"31,324",0.1%,"225,056",,
EXC,Exelon Corp,COM,30161N101,"31,308",0.1%,"686,812",,
SYF,Synchrony Financial,COM,87165B103,"31,039",0.1%,"862,066",,
HYG,ISHARES IBOXX HIGH YLD CORP,PUT,464288513,"30,779",0.1%,"350,000",,
TECK-B.TO,Teck Resources Ltd,COM,878742204,"30,693",0.1%,"1,768,875",,
AEP,American Electric Power Co Inc,COM,025537101,"30,683",0.1%,"324,699",,
BK,Bank of New York Mellon Corp/T,COM,064058100,"29,938",0.1%,"594,900",,
CPRT,Copart Inc,COM,217204106,"29,589",0.0%,"325,404",,
K.TO,Kinross Gold Corp,COM,496902404,"29,483",0.0%,"6,211,598",,
ADI,Analog Devices Inc,COM,032654105,"29,384",0.0%,"247,287",,
KMI,Kinder Morgan Inc/DE,COM,49456B101,"29,373",0.0%,"1,387,669",,
CNC,Centene Corp,PUT,15135B101,"29,109",0.0%,"463,000",,
REGN,Regeneron Pharmaceuticals Inc,COM,75886F107,"28,909",0.0%,"77,002",,
A,Agilent Technologies Inc,COM,00846U101,"28,774",0.0%,"337,336",,
WELL,Welltower Inc,COM,95040Q104,"28,745",0.0%,"351,533",,
ZBH,Zimmer Biomet Holdings Inc,COM,98956P102,"28,670",0.0%,"191,567",,
PGR,Progressive Corp/The,COM,743315103,"28,533",0.0%,"394,207",,
TSN,Tyson Foods Inc,COM,902494103,"28,514",0.0%,"313,245",,
FDX,FedEx Corp,COM,31428X106,"28,440",0.0%,"188,115",,
LRCX,Lam Research Corp,COM,512807108,"28,429",0.0%,"97,240",,
SRE,Sempra Energy,COM,816851109,"28,354",0.0%,"187,200",,
PSA,Public Storage,COM,74460D109,"28,337",0.0%,"133,080",,
ROST,Ross Stores Inc,COM,778296103,"28,310",0.0%,"243,204",,
MET,MetLife Inc,COM,59156R108,"28,188",0.0%,"553,088",,
MAR,Marriott International Inc/MD,COM,571903202,"27,369",0.0%,"180,762",,
ENB.TO,Enbridge Inc,CALL,29250N105,"27,308",0.0%,"686,300",,
TLT,ISHARES 20 YEAR TREASURY BO,PUT,464287432,"27,096",0.0%,"200,000",,
XLF,FINANCIAL SELECT SECTOR SPDR,CALL,81369Y605,"26,933",0.0%,"875,000",,
TRP.TO,TC ENERGY CORPORATION,COM,87807B107,"26,921",0.0%,"505,119",,
ADSK,Autodesk Inc,COM,052769106,"26,656",0.0%,"145,316",,
DG,Dollar General Corp,COM,256677105,"26,618",0.0%,"170,671",,
ROP,Roper Technologies Inc,COM,776696106,"26,402",0.0%,"74,541",,
ADM,Archer-Daniels-Midland Co,COM,039483102,"26,352",0.0%,"568,622",,
AFL,Aflac Inc,COM,001055102,"26,261",0.0%,"496,509",,
HSY,Hershey Co/The,COM,427866108,"26,256",0.0%,"178,659",,
OXY,Occidental Petroleum Corp,COM,674599105,"25,935",0.0%,"629,412",,
PPG,PPG Industries Inc,COM,693506107,"25,784",0.0%,"193,174",,
VLO,Valero Energy Corp,COM,91913Y100,"25,776",0.0%,"275,268",,
ALL,Allstate Corp/The,COM,020002101,"25,759",0.0%,"229,099",,
CNR.TO,CANADIAN NATIONAL RAILWAY CO,COM,136375102,"25,734",0.0%,"284,277",,
AVB,AvalonBay Communities Inc,COM,053484101,"25,706",0.0%,"122,596",,
MCO,Moody's Corp,COM,615369105,"25,662",0.0%,"108,107",,
F,Ford Motor Co,COM,345370860,"25,545",0.0%,"2,747,151",,
IQV,Quintiles IMS Holdings Inc,COM,46266C105,"25,312",0.0%,"163,845",,
CNC,Centene Corp,COM,15135B101,"25,219",0.0%,"401,183",,
PRU,Prudential Financial Inc,COM,744320102,"25,194",0.0%,"268,796",,
MNST,Monster Beverage Corp,COM,61174X109,"25,147",0.0%,"395,759",,
EQR,Equity Residential,COM,29476L107,"25,101",0.0%,"310,234",,
,Twitter Inc,COM,90184L102,"24,986",0.0%,"779,708",,
BRK-A,BERKSHIRE HATHAWAY INC CL A,COM,084670108,"24,541",0.0%,72,,
TRV,Travelers Cos Inc/The,COM,89417E109,"23,865",0.0%,"174,283",,
SBAC,SBA Communications Corp,COM,78410G104,"23,839",0.0%,"98,931",,
KR,Kroger Co/The,COM,501044101,"23,786",0.0%,"820,622",,
MCK,McKesson Corp,COM,58155Q103,"23,332",0.0%,"168,702",,
CAG,Conagra Brands Inc,COM,205887102,"22,942",0.0%,"670,123",,
CTSH,Cognizant Technology Solutions,COM,192446102,"22,832",0.0%,"368,191",,
TT,Ingersoll-Rand PLC,COM,G47791101,"22,502",0.0%,"169,311",,
EEM,ISHARES MSCI EMERGING MARKET,PUT,464287234,"22,435",0.0%,"500,000",,
ALXN,Alexion Pharmaceuticals Inc,COM,015351109,"22,404",0.0%,"207,186",,
K,Kellogg Co,COM,487836108,"22,358",0.0%,"323,320",,
JCI,Johnson Controls International,COM,G51502105,"22,314",0.0%,"548,203",,
ORLY,O'Reilly Automotive Inc,COM,67103H107,"22,308",0.0%,"50,909",,
XEL,Xcel Energy Inc,COM,98389B100,"22,231",0.0%,"350,197",,
ROK,Rockwell Automation Inc,COM,773903109,"22,136",0.0%,"109,237",,
CMI,Cummins Inc,COM,231021106,"22,132",0.0%,"123,684",,
VFC,VF Corp,COM,918204108,"22,011",0.0%,"220,893",,
DLR,Digital Realty Trust Inc,COM,253868103,"21,647",0.0%,"180,810",,
CERN,Cerner Corp,COM,156782104,"21,581",0.0%,"294,099",,
KHC,Kraft Heinz Co/The,COM,500754106,"21,511",0.0%,"669,603",,
GEN,Symantec Corp,COM,668771108,"21,474",0.0%,"841,560",,
APH,Amphenol Corp,COM,032095101,"21,472",0.0%,"198,416",,
MKC,McCormick & Co Inc/MD,COM,579780206,"21,404",0.0%,"126,122",,
CM.TO,CANADIAN IMPERIAL BANK OF COMMERCE,COM,136069101,"21,368",0.0%,"256,604",,
MSFT,MICROSOFT CORPORATION,COM,594918104,"21,153",0.0%,"134,226",,
TEL,TE Connectivity Ltd,COM,H84989104,"21,095",0.0%,"220,138",,
IDXX,IDEXX Laboratories Inc,COM,45168D104,"20,932",0.0%,"80,168",,
SU.TO,Suncor Energy Inc,CALL,867224107,"20,788",0.0%,"633,800",,
RMD,ResMed Inc,COM,761152107,"20,754",0.0%,"133,942",,
O,Realty Income Corp,COM,756109104,"20,695",0.0%,"281,110",,
OKE,ONEOK Inc,COM,682680103,"20,578",0.0%,"271,977",,
YUM,Yum! Brands Inc,COM,988498101,"20,401",0.0%,"202,557",,
HLT,Hilton Worldwide Holdings Inc,COM,43300A203,"20,386",0.0%,"183,832",,
HPQ,HP Inc,COM,40434L105,"20,360",0.0%,"990,867",,
LYB,LyondellBasell Industries NV,COM,N53745100,"20,288",0.0%,"214,757",,
ED,Consolidated Edison Inc,COM,209115104,"20,175",0.0%,"223,025",,
DAL,Delta Air Lines Inc,COM,247361702,"20,038",0.0%,"342,698",,
PEG,Public Service Enterprise Grou,COM,744573106,"19,965",0.0%,"338,133",,
STT,State Street Corp,COM,857477103,"19,937",0.0%,"252,079",,
MSCI,MSCI Inc,COM,55354G100,"19,929",0.0%,"77,199",,
WY,Weyerhaeuser Co,COM,962166104,"19,750",0.0%,"654,061",,
NFLX,Netflix Inc,PUT,64110L106,"19,705",0.0%,"60,900",,
CLX,Clorox Co/The,COM,189054109,"19,685",0.0%,"128,223",,
PCAR,PACCAR Inc,COM,693718108,"19,667",0.0%,"248,669",,
TDG,TransDigm Group Inc,COM,893641100,"19,495",0.0%,"34,817",,
KLAC,KLA-Tencor Corp,COM,482480100,"19,435",0.0%,"109,101",,
PH,Parker-Hannifin Corp,COM,701094104,"19,136",0.0%,"92,988",,
AZO,AutoZone Inc,COM,053332102,"19,125",0.0%,"16,056",,
WEC,WEC Energy Group Inc,COM,92939U106,"19,123",0.0%,"207,368",,
TROW,T Rowe Price Group Inc,COM,74144T108,"19,075",0.0%,"156,579",,
WMB,Williams Cos Inc/The,COM,969457100,"18,898",0.0%,"796,803",,
ALGN,Align Technology Inc,COM,016255101,"18,896",0.0%,"67,726",,
VTR,Ventas Inc,COM,92276F100,"18,888",0.0%,"327,167",,
DFS,Discover Financial Services,COM,254709108,"18,846",0.0%,"222,210",,
BCE.TO,BCE INC NEW,COM,05534B760,"18,569",0.0%,"400,539",,
EBAY,eBay Inc,COM,278642103,"18,515",0.0%,"512,801",,
