"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"","SPDR S&P 500 ETF TR","COM","78462F953","812,471","5.3%","2,524,300","","put"
"MSFT","MICROSOFT CORP","COM","594918104","560,432","3.6%","3,553,786","",""
"AAPL","APPLE INC","COM","037833100","465,244","3.0%","1,584,348","",""
"GOOGL","ALPHABET INC CAP STK CL A","COM","02079K305","329,774","2.1%","246,212","",""
"META","FACEBOOK INC CL A","COM","30303M102","274,015","1.8%","1,335,030","",""
"PG","PROCTER & GAMBLE CO COM","COM","742718109","266,848","1.7%","2,136,491","",""
"AMZN","AMAZON COM INC","COM","023135106","246,666","1.6%","133,489","",""
"LIN","LINDE PLC COM","COM","G5494J103","225,282","1.5%","1,058,158","",""
"","SPDR S&P 500 ETF TR","COM","78462F903","217,256","1.4%","675,000","","call"
"GOOG","ALPHABET INC CAP STK CL C","COM","02079K107","210,531","1.4%","157,463","",""
"PEP","PEPSICO INC COM","COM","713448108","196,428","1.3%","1,437,244","",""
"KO","COCA COLA CO","COM","191216100","186,497","1.2%","3,369,417","",""
"INTC","INTEL CORP","COM","458140100","178,736","1.2%","2,986,405","",""
"BA","BOEING CO","COM","097023105","175,819","1.1%","539,719","",""
"T","AT&T INC COM","COM","00206R102","165,974","1.1%","4,247,022","",""
"WMT","WAL-MART STORES INC","COM","931142103","160,032","1.0%","1,346,619","",""
"JNJ","JOHNSON & JOHNSON","COM","478160104","144,867","0.9%","993,126","",""
"DIS","DISNEY WALT CO","COM","254687106","137,029","0.9%","947,448","",""
"MO","ALTRIA GROUP INC COM","COM","02209S103","132,015","0.9%","2,645,063","",""
"MA","MASTERCARD INC CL A","COM","57636Q104","125,897","0.8%","421,640","",""
"UNH","UNITEDHEALTH GROUP INC","COM","91324P102","123,203","0.8%","419,086","",""
"MRK","MERCK & CO INC NEW","COM","58933Y105","118,981","0.8%","1,308,206","",""
"CMCSA","COMCAST CORP NEW CL A","COM","20030N101","118,920","0.8%","2,644,435","",""
"V","VISA INC COM CL A","COM","92826C839","116,218","0.8%","618,509","",""
"PM","PHILIP MORRIS INTL INC","COM","718172109","109,668","0.7%","1,288,848","",""
"PYPL","PAYPAL HLDGS INC","COM","70450Y103","109,501","0.7%","1,012,305","",""
"BOKF","BOK FINL CORP COM NEW","COM","05561Q201","105,813","0.7%","1,210,675","",""
"CSCO","CISCO SYS INC","COM","17275R102","98,801","0.6%","2,060,078","",""
"COST","COSTCO WHSL CORP NEW","COM","22160K105","91,212","0.6%","310,331","",""
"JPM","JPMORGAN CHASE & CO","COM","46625H100","90,551","0.6%","649,575","",""
"HD","HOME DEPOT INC","COM","437076102","90,492","0.6%","414,378","",""
"IBM","INTERNATIONAL BUSINESS MACHS","COM","459200101","90,353","0.6%","674,073","",""
"ECL","ECOLAB INC COM","COM","278865100","88,170","0.6%","456,861","",""
"MPC","MARATHON PETE CORP","COM","56585A102","87,271","0.6%","1,448,487","",""
"DD","DU PONT E I DE NEMOURS & CO","COM","263534109","87,038","0.6%","1,355,731","",""
"XOM","EXXON MOBIL CORP","COM","30231G102","86,449","0.6%","1,238,879","",""
"APD","AIR PRODS & CHEMS INC","COM","009158106","85,770","0.6%","364,995","",""
"CVX","CHEVRON CORP NEW","COM","166764100","85,113","0.6%","706,277","",""
"VZ","VERIZON COMMUNICATIONS INC COM","COM","92343V104","79,980","0.5%","1,302,599","",""
"SYY","SYSCO CORP COM","COM","871829107","79,809","0.5%","933,004","",""
"MDLZ","MONDELEZ INTL CIN CL A","COM","609207105","79,387","0.5%","1,441,300","",""
"SHW","SHERWIN WILLIAMS CO COM","COM","824348106","78,575","0.5%","134,652","",""
"AGN","ALLERGAN PLC","COM","G0177J108","77,812","0.5%","407,032","",""
"","APPLE INC","COM","037833900","71,944","0.5%","245,000","","call"
"QCOM","QUALCOMM INC","COM","747525103","70,774","0.5%","802,148","",""
"C","CITIGROUP INC","COM","172967424","69,701","0.5%","872,468","",""
"AABA","ALTABA INC COM","COM","021346101","68,705","0.4%","3,500,000","",""
"NFLX","NETFLIX INC","COM","64110L106","67,626","0.4%","208,999","",""
"NVDA","NVIDIA CORP COM","COM","67066G104","67,603","0.4%","287,307","",""
