Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
RY.TO,ROYAL BK CDA,COM,780087102,"168,495",4.3%,"1,256,491",,
ENB.TO,ENBRIDGE INC,COM,29250N105,"152,453",3.9%,"3,086,721",,
CM.TO,CANADIAN IMP BK COMM,COM,136069101,"139,720",3.6%,"948,860",,
TD,TORONTO DOMINION BK ONT,COM NEW,891160509,"137,855",3.5%,"1,423,391",,
T.TO,TELUS CORPORATION,COM,87971M103,"128,815",3.3%,"4,324,112",,
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,"128,407",3.3%,"4,060,956",,
TRP.TO,TC ENERGY CORP,COM,87807B107,"111,871",2.8%,"1,904,840",,
BNS.TO,BANK NOVA SCOTIA B C,COM,064149107,"109,742",2.8%,"1,226,439",,
RCI-B.TO,ROGERS COMMUNICATIONS INC,CL B,775109200,"104,630",2.7%,"1,739,480",,
CP.TO,CANADIAN PAC RY LTD,COM,13645T100,"100,253",2.6%,"1,102,890",,
BMO.TO,BANK MONTREAL QUE,COM,063671101,"98,797",2.5%,"726,185",,
MFC.TO,MANULIFE FINL CORP,COM,56501R106,"89,046",2.3%,"3,694,835",,
CNQ.TO,CANADIAN NAT RES LTD,COM,136385101,"80,351",2.0%,"1,506,950",,
BCE.TO,BCE INC,COM NEW,05534B760,"71,901",1.8%,"1,092,560",,
BKAA.SG,BROOKFIELD ASSET MGMT INC,CL A LTD VT SH,112585104,"70,810",1.8%,"929,510",,
NTR.TO,NUTRIEN LTD,COM,67077M108,"65,823",1.7%,"693,680",,
AQN.TO,ALGONQUIN PWR UTILS CORP,COM,015857105,"61,986",1.6%,"3,394,659",,
BIP,BROOKFIELD INFRAST PARTNERS,LP INT UNIT,G16252101,"61,839",1.6%,"806,140",,
CIX.TO,CI FINL CORP,COM,125491100,"57,891",1.5%,"2,197,000",,
SHOP,SHOPIFY INC,CL A,82509L107,"57,082",1.5%,"32,806",,
CNR.TO,CANADIAN NATL RY CO,COM,136375102,"55,537",1.4%,"358,398",,
PPL.TO,PEMBINA PIPELINE CORP,COM,706327103,"54,660",1.4%,"1,427,163",,
CVE.TO,CENOVUS ENERGY INC,COM,15135U109,"54,185",1.4%,"3,495,822",,
GRT-UN.TO,GRANITE REAL ESTATE INVT TR,UNIT 99/99/9999,387437114,"50,190",1.3%,"476,590",,
SJR-B.TO,SHAW COMMUNICATIONS INC,CL B CONV,82028K200,"41,935",1.1%,"1,094,900",,
TRI.TO,THOMSON REUTERS CORP.,COM NEW,884903709,"38,536",1.0%,"255,120",,
TA.TO,TRANSALTA CORP,COM,89346D107,"38,369",1.0%,"2,746,520",,
KL,KIRKLAND LAKE GOLD LTD,COM,49741E100,"35,780",0.9%,"677,530",,
CPG.TO,CRESCENT PT ENERGY CORP,COM,22576C101,"35,227",0.9%,"5,226,490",,
FTS.TO,FORTIS INC,COM,349553107,"33,277",0.8%,"546,600",,
QSR,RESTAURANT BRANDS INTL INC,COM,76131D103,"33,188",0.8%,"433,491",,
